Frags,Occurances
[#6]-[#6](-[#6](-[#6]-[#6])-[#6])(-[#6](-[#6])-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6]=[#8])-[#6]-[#6]=[#8],33
[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#6]=[#6]-[#6])-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6])-[#6],33
[#7]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#8])-[#6](-[#8]-[#6]-[#8]-[#6]-[#6]-[#6]-[#6])-[#6])-[#6],33
[#6](-[#8]-[#6]-[#6]=[#6])-[#6](-[#8])=[#8],33
[#6]:[#6]:[#6]:[#6](-[#6]-[#6]-[#6]-[#8]):[#6]:[#6]:[#6]-[#6]-[#6]-[#6]-[#6],33
[#6](:[#7](-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8]-[#15](-[#8])(-[#8])=[#8])-[#6]-[#8]):[#6]:[#7]):[#6]:[#6]=[#8],33
[#6](-[#6]:1:[#6]:[#6]:[#7]:[#6]:[#6]:1)=[#8],33
[#8]-[#6]-[#6](-[#8])-[#6]-[#8]-[#15](-[#8]-[#6](-[#6](-[#8])-[#6]-[#6]-[#8])-[#6](-[#6]-[#8])-[#8])(-[#8])=[#8],33
[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6](-[#6]=[#8])-[#7],33
[Cl]-[#6](-[#6]-[#6](-[Cl])-[#6])-[#6]-[#6],33
[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6],33
[#7]-[#6]:1:[#7]:[#6]:[#7]:[#6]:2:[#6]:1:[#7]:[#6]:[#7]:2-[#6](-[#6])-[#8]-[#6](-[#6]-[#8])-[#6]-[#8]-[#15](-[#8]-[#6]-[#6]-[#6]-[#6]-[#6])(-[#8])=[#8],33
[#6](:[#7](-[#6]-1-[#8]-[#6](-[#6](-[#6]-1)-[#8]-[#15](-[#8])(-[#8])=[#8])-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8]):[#6]:[#7]):[#6]:[#6]=[#8],33
[#6]-[#6](:[#6]:[#7]):[#7]:[#6]-[#6],33
[#6]-[#6](-[#6](-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])=[#8])-[#8],33
[#6]-[#6]-[#6](=[#6]-[#6]-[#8])-[#16],33
[#6](-[#6](-[#6](-[#6]-[#8])-[#8])-[#7])=[#8],33
[#6](-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#6](-[#8])-[#6]-[#8])-[#6])-[#8],33
[#8]=[#6](-[#6]-[#6]-[#6](-[#6])=[#6](-[#6])-[#6]-[#6])-[#8],33
[#8]-[#6](:[#7]:[#6]):[#7]:[#6]:[#7],33
[#6]-[#6]-1(-[#16]-[#6]-2-[#6](-[#6](-[#7]-2-[#6]-1-[#6](-[#8])=[#8])=[#8])-[#7]-[#6](-[#6]-[#6])=[#8])-[#6],33
[#7]-[#6]-[#6](-[#6](-[#8])=[#8])-[#7],33
[#6]-[#6](-[#7]-[#6]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6])-[#8]-[#6]-[#8]-[#6](-[#6](-[#8])-[#6](-[#8]-[#6]-[#8]-[#6]-[#6]-[#6]-[#6])-[#6])-[#6])=[#8],33
[#8]=[#6](-[#8])-[#6]=[#6]-[#6]-[#6]-[#6](-[#8])=[#8],33
[*]-[#7]-[#6]-[#6](-[#7]-[#6]-[*])-[#6]-[#6](-[#6])-[#8],33
[#6](-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6])-[#6]-[#6]=[#6]-[#6]-[#6])-[#6])-[#6]-[#6]-[#6]=[#8],33
[#8]=[#6](-[#7]-[#6]=[#6](-[#6]-[#8])-[#6])-[#6],33
[#8]-[#6]-[#6](-[#8]-[#6]-[*])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7](:[#6]:[#7]):[#6]:[#6]:[#6]-[#7])(-[#8])=[#8])(-[#8])=[#8],33
[#6](-[#7]-[#6](-[#6]=[#8])-[#6]-[#6](-[#8])=[#8])=[#8],33
[#6](-[#6]-[#6]-[#7])-[#6]-[#6](-[#6])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6](-[#8])=[#8],33
[#6]-[#6]-[#7]-[#6](-[#6]-[#7])-[#6]-[#6]-[#6](-[#8])=[#8],33
[#6](-[#6])-[#8]-[#6](-[#6]-[#6]=[#6]-[#6]-[#6](-[#8])=[#8])-[#6],33
[#6]-[#6](-[#6](-[#6]-[#6]-[#6](-[#6]-[#6])-[#6](-[#6]-[#6]=[#6]-[#6]-[#6]-[#6])-[#6]-[#6])-[#6]-[#6])-[#6]-[#6]-[#6]=[#8],33
[#6](-[#6]=[#8])-[#8]-[#6]-1-[#6](-[#6](-[#8]-[#6](-[#6]-1-[#7]-[#6](=[#8])-[#6])-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6])(-[#8])=[#8])(-[#8])=[#8])-[#6]-[#8])-[#8],33
[#6]:1:[#7]:[#6]:[#7]:[#6]:2:[#6]:1:[#7]:[#6]:[#7]:2-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#6])-[#8]-[#6]-[#6])(-[#8])=[#8])(-[#8])=[#8],33
[#7]-[#6](-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8])=[#8],33
[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]=[#6]-[#6](-[#6](-[#6]-[#6])-[#6]-[#6])-[#6]-[#6]-[#6]-[#8])(-[#6])-[#6]-[#6])-[#6],33
[#8]=[#6]-[#6](-[#6])-[#8]-[#6](-[#6]-[#6]-[#8])-[#8]-[#15](-[#8])(-[#8])=[#8],33
[*]-[#7]-[#6](-[#6](-[#8])=[#8])-[#6]-[#6]-[#6](-[#7]-[#6](-[#6]=[#8])-[#6]-[#6]-[#6]-[#6])=[#8],33
[#6](-[#6]:[#6]:[#6]=[#8])-[#8],33
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-1-[#6]-[#6]-[#6]-2-[#6]-[#6](-[#6]-[#6]-[#6]-1-2-[#6])-[#6](-[#6]-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6](=[#8])-[#6])-[#6])-[#6],33
[#6]-1-[#6](-[#6](-[#7])-[#6]-[#8]-[#6]-1-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8],33
[#6]=[#7]-[#6]-[#6]-[#6]-[#7],33
[#6]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8],34
[#8]=[#6](-[#6](:[#6]-[#6]=[#8]):[#6]:[#6]:[#6])-[#8],34
[#6]-[#6]-[#6]-[#6]-[#7]-[#6](-[#6]-[#8])-[#6]-[#6]-[#6](-[#8])=[#8],34
[#6]:[#6]:[#6]:[#7](:[#6]:[#7])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#6](-[#6]-[#6](-[#6])-[#8])-[#8])-[#8])(-[#8])=[#8])(-[#8])=[#8],34
[#6](=[#6](-[#6]=[#6])-[#6]=[#8])-[#6]-[#6],34
[#8]=[#6]-[#6](:[#6]-[#6](-[#8])=[#8]):[#6]:[#6]:[#6],34
[#7]-[#6]:[#6]:[#6]:[#7](-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#6])-[#8]-[#6]-[#6])(-[#8])=[#8])(-[#8])=[#8]):[#6]:[#7],34
[#6](-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6])-[#6])-[#6](-[#6])=[#6]-[#6]-[#6]-[#6]-[#6]-[#6],34
[#16]-[#6]-[#6]-[#16],34
[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#16]-[#6]-[#6]-[#7],34
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6](-[#6](-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]=[#8])-[#6])-[#6]-[#6],34
[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]=[#8])-[#8],34
[#6](:[#6]):[#6]-[#7]-[#6]-[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8],34
[#7]-[#6]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6])-[#8]-[#6]-[#8]-[#6](-[#6](-[#8])-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1)-[#8])-[#6]-[#8])-[#6],34
[#6]-[#6](-[#6](-[#8]-[#6]-[#8]-[#6](-[#6](-[#6](-[#6]-[#7]-[#6](=[#8])-[#6])-[#8])-[#8])-[#6]-[#8])-[#6])-[#7]-[#6](=[#8])-[*],34
[#8]-[#6]-[#6](-[#6]=[#6]-[#6]-[#6]-[#7]-[#6])-[#8],34
[#6]-[#6](-[#6])=[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6](-[#6]-[#6])-[#6](-[#6](-[#6]-[#6])-[#6]-1(-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-1-[#6])-[#6])-[#6],34
[#6](-[#6](-[#6]-[#8])-[#7])-[#6](-[#8])=[#8],34
[Cl]-[#6]=[#6]-[#6]-[Cl],34
[#6]-[#6]:[#6]:[#6]:[#6]:[#7](:[#6])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8],34
[#6]-1-[#6](-[#6](-[#8]-[#6](-[#6]-1-[#7]-[#6](=[#8])-[#6])-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7]:1:[#6]:[#6]:[#6](:[#7]:[#6]:1=[#8])=[#8])(-[#8])=[#8])(-[#8])=[#8])-[#6]-[#8])-[#8],34
[#6]-[#6]-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8]-[#6](-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6])-[#6]-[#8])-[#8])-[#6]-[#8])-[#8],34
[#6]-[#6](-[#6]-[#6])-[#6](-[#6])-[#6](=[#6]-[#6](-[#6](-[#6]-[#6]-[#6])-[#6]-[#6])=[#7]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6])-[#7],34
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6],34
[#6](-[#6])-[#6]-[#6]-[#6]-[#6](-[#7]-[#6](-[#6])-[#6](-[#7]-[#6]-[#6](-[#8])=[#8])=[#8])=[#8],34
[#8]=[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#8])(-[#8])-[#8],34
[#8]=[#6]-[#7]-[#6]-[#6](-[#8])-[#7]-[#6],34
[#6]-[#6](-[#6](-[#6]-[#6])-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8])-[#6]-[#6]-[#6]=[#8],34
[#6]-[#6]-[#6]-[#6](-[#6](-[#6](-[#6])-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#8])(-[#6])-[#6]-[#6])-[#6](-[#6])-[#6])-[#6],34
[#6]-[#6]-[#6]-[#6](-[#6])-[#7]-[#6](-[#6]=[#8])-[#6],34
[#6]-[#6](-[#6])=[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6](-[#6]-[#6])-[#6]-1-[#6]-[#6]-[#6]-2-[#6]-[#6]-[#6]-[#6]-[#6]-2(-[#6]-1-[#6]-[#6])-[#6])-[#6],34
[#8]-[#6](-[#6])-[#6](-[#6](-[#6](-[#6]-[#8])-[#7]-[#6])-[#8])-[#7]-[#6],34
[#6](:[#6]:[#7]:[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#8]-[#6]):[#6],34
[#7]-[#6]:1:[#7]:[#6]:[#7]:[#6]:2:[#6]:1:[#7]:[#6]:[#7]:2-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#6]-1-[#6](-[#8]-[#6]-[#6]-1-[#8])-[#6]-[#8]-[#15](-[#8])=[#8])(-[#8])=[#8],34
[#8]=[#6]-[#6]=[#6](-[#6])-[#6]-[#6]=[#8],34
[#6]-[#6](-[#6](-[#6](-[#7])-[#6]-[#7]-[#6])-[#8])-[#8],34
[#6]-[#6](-[#6]-[#6])-[#6]-[#6](-[#6]-[#6]-[#6]=[#8])=[#8],34
[#6]-[#6]-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#6]-[#8],34
[#6]-[#6](-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])(-[#6](-[#8])=[#8])-[#8])-[#8],34
[#6](-[#6](-[#6])-[#8])-[#6]-[#8]-[#6]-[#8]-[#6](-[#6](-[#6]-[#8])-[#8]-[#6](-[#6])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8]-[#6](-[#6])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])-[#6]-[#8])-[#6]-[#8],34
[#8]=[#6](-[#6](-[#6]-[#6]-[#8])(-[#6]-[#6]-[#8])-[#8])-[#8],34
[#8]=[#6]-[#6]=[#6]-[Cl],34
[#8]=[#6]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6])=[#8],34
[#6](-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6])(-[#8])=[#8])(-[#8])=[#8])-[#8],34
[*]-[#16]-[#6](-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8])=[#8],34
[#6](-[#6](-[#6](-[#8])-[#6])-[#6]):[#6]:[#6]:[#6]-[#6]-[#6],34
[#7]-[#6](:[#7]:[#6]-[#7]-[#6](-[#6])-[#6]):[#7]:[#6],34
[#6]-[#6]-1(-[#6](-[#6]-[#6]-[#6]-[#6]-2-[#6](-[#6](-[#6]-[#6])-[#6]-[#6]-2)(-[#6])-[#6]-[#6]-[#6]-1)-[#6]-[#6]=[#8])-[#6]-[#6],34
[#8]=[#6](-[#6](-[#7]=[#6])-[#6]-[#6])-[#8],34
[#6]:[#6]:[#7](:[#6]:[#7]:[#6]=[#8])-[#6]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#8])-[#6]-[#6](-[#8])-[#6])(-[#8])=[#8])(-[#8])=[#8])-[#8],34
[#8]-[#6]-[#6](-[#8]-[#6]-[*])-[#6]-[#8]-[#15](-[#8]-[#6](-[#6]-[#6]-[#6]-[#8])-[#6]-[#8])(-[#8])=[#8],34
[#6](-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#7])-[#8],34
[#6](-[#6](-[#8])=[#8])-[#6]-[#6]-[#16]-[#6]-[#6],34
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-1-[#6]-[#6]-[#6]-2-[#6]-3=[#6]-[#6]-[#6]-4-[#6]-[#6](-[#6]-[#6]-[#6]-4(-[#6]-3-[#6]-[#6]-[#6]-1-2-[#6])-[#6])-[#8])-[#6])-[#6],34
[#8]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6](-[#7])-[#6]-[#6])=[#8],34
[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6](-[#6]-[#6])-[#8],34
[#6](-[#6]-[#6]=[#6]):[#6]:[#6]:[#6]:[#6](-[#6]-[#6]-[#6]-[#8]):[#6],34
[#6](-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6])=[#6]-[#6]-[#6],34
[#6](-[#7]-[#6]-[*])-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7],34
[#6]-[#6]-1(-[#16]-[#6](-[#7]-[#6]-1-[#6](-[#8])=[#8])-[#6](-[#6]=[#8])-[#7]-[#6](-[#6]-[#6])=[#8])-[#6],34
[#7]-[#6]-1-[#6](-[#6](-[#6](-[#8]-[#6]-1-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7]:1:[#6]:[#6]:[#6](:[#7]:[#6]:1=[#8])=[#8])(-[#8])=[#8])(-[#8])=[#8])-[#6])-[#8])-[#8],34
[#7]-[#6]-[#6](-[#6]:1:[#6]:[#6]:[#6](:[#6](:[#6]:1)-[#8])-[#8])-[#8],34
[#8]=[#6]-[#6](=[#6]-[#6])-[Cl],34
[#6](-[#6]-[#8]-[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#6](-[#6](-[#8])-[*])-[#8])-[#7]-[#6]-[#6]-[#7],34
[#6]-[#6](-[#6]-1-[#6]-[#6]-[#6]-2-[#6]-3-[#6](-[#6](-[#6]-[#6]-[#6]-3-[#8])(-[#6]-[#6]-[#6]-[#6])-[#6])-[#6]-[#6]-[#6]-1-2-[#6])-[#6]-[#6]-[#6]-[#8],34
[*]-[#6](-[#8]-[#6]-[#6](-[#8]-[#6]-[*])-[#6]-[#8]-[#15](-[#8]-[#6]-[#6](-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])(-[#8])=[#8])=[#8],34
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#16]-[#6]-[#6]-[#7]-[#6](-[#6]-[#6]-[#7]-[#6](-[#6](-[#6](-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#7]:1:[#6]:[#7]:[#6]:2:[#6](:[#7]:[#6]:[#7]:[#6]:1:2)-[#7])(-[#8])=[#8])(-[#8])=[#8])(-[#6])-[#6])-[#8])=[#8])=[#8])=[#8],34
[#8]=[#15](-[#8]-[#6]-[#6](-[#6](-[#8])-[#6](-[#6]-[#8]-[#15](-[#8])=[#8])-[#8])-[#8])(-[#8])-[#8],34
[#6]-[#6](-[#7]-[#6]-[#6](-[#8]-[#6](-[#6](-[#6]-[#8]-[#6](-[#6]-[#8])-[#6])-[#8])-[#6]-[#8])-[#8])=[#8],34
[#6]-[#7]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8])-[#8]-[#6]-[#6](-[#8])-[#6](-[#6])-[#8]-[#6]-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6])-[#6]-[#6]-[#8],34
[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6](-[#6])-[#8],34
[#6]-1=[#6]-[#6]-[#6]-[#8]-1,34
[#6](-[#6]-[#8]-[#6]-[#6](-[#6]-[#8]-[#15](-[#8]-[#6]-[#6]-[#6]-[*])(-[#8])=[#8])-[#8]-[#6]-[#6])-[*],34
[#6](-[#6]:[#6]:[#6](-[#6]-[#6]-[#6]):[#6]-[#6]-[#6])-[#8],34
[#6]-[#6]:[#7]:[#6]:[#6](:[#6]:[#6])-[#6]-[#8],34
[#6](-[#6](-[#6](-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#8])-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8],34
[#6](:[#6]):[#6]:[#7](:[#6]:[#7])-[#6]-1-[#6]-[#6](-[#6](-[#8]-1)-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#6])(-[#8])=[#8])(-[#8])=[#8])-[#8],34
[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6])-[#6]-[#7]-[#6](-[#7])=[#7],34
[#6]:[#6]-[#6](-[#7]-[#6](-[#6](-[#8])=[#8])-[#6]-[#6])=[#8],34
[#8]-[#6]-[#6](-[#8]-[#6]-[*])-[#6]-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8],34
[#7]-[#6]-[#6]-[#8]-[#6]-[#6](-[#6]-[#6]-[#8]-[#6](-[#6]-[#8])-[#6])-[#8],34
[#6]-[#6](=[#6]-[#6]=[#6]-[#6]=[#8])-[#6],35
[#6]:1:[#7]:[#6](-[#7]-[#6]-[#6]-[#6]-[#8]):[#6](-[#7]):[#6](:[#7]:1)=[#8],35
[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6])-[#8],35
[#8]=[#6]:1:[#7]:[#6]:[#6]:2:[#7]:[#6]:[#7]:[#6]:2:[#7]:1,35
[*]-[#7]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]=[#8])=[#8],35
[#6]-[#6](-[#6]-[#6]-[#6]-[#7]-[#6]:1:[#7]:[#6]:[#7]:[#6](:[#6]:1-[#7])=[#8])-[#8],35
[#8]=[#6](-[#6]-[#6](-[#6](:[#6]:[#6]):[#6])=[#8])-[#8],35
[#8]=[#6]-[#6](-[#6]-[#8])=[#8],35
[#6]-[#7]-[#6](-[#6]-[#8])-[#6]-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8],35
[#6]-[#6]-[#6](-[#6]-[#6](-[#6]=[#8])=[#8])-[#8],35
[#6]-[#8]-[#15](-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6](-[#6]-[#6])-[#8])(-[#8])=[#8],35
[#6]-[#6]-[#6]-[#8]-[#6](-[#6]-[#6]-[#6]=[#8])=[#8],35
[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]=[#6]-[#6](-[#6]-[#6]-[#6])(-[#6]-[#6]-[#6]-[#8])-[#6])(-[#6])-[#6]-[#6])-[#6],35
[#6](:[#7](-[#6]-[#8]-[#6]-[#6]-[#8]-[#15](-[#8]-[#6]-[#6]-[#8])(-[#8])=[#8]):[#6]:[#7]):[#6]:[#6]=[#8],35
[#6](:[#6]:[#7](-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6]-[#6])(-[#8])=[#8])(-[#8])=[#8]):[#6]):[#6],35
[#6](-[#6](-[#8])-[#6]=[#6]-[#6])-[#6]-[#6](-[#8])=[#8],35
[#8]=[#6](-[#7])-[#7]-[#6]-[#6]-[#6]=[#8],35
[#6](-[#6]-[#6]-[#6]-[#6](-[#6]=[#8])=[#8])-[#8],35
[#6]:[#6]:[#6]:[#7](:[#6]:[#7])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])(-[#8])=[#8])(-[#8])=[#8],35
[*]-[#6]-1-[#6]-[#6](-[#6](-[#8]-1)-[#6]-[#8]-[#15](-[#8]-[#6]-1-[#6]-[#6](-[#8]-[#6]-1-[#6]-[#8]-[#15](-[#8])=[#8])-[#7](:[#6]:[#7]):[#6]:[#6]:[#6]-[#7])(-[#8])=[#8])-[#8],35
[#7]-[#6]-[#6](-[#6]-[#6](-[#8])=[#8])-[#8],35
[#6]-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#6](-[#6]-[#8])-[#8])(-[#8])=[#8])(-[#8])=[#8],35
[#6]-[#6]-[#6]-[#6]-[#6](-[#7]-[#6](-[#6]-[#16]-[#6]-[#6]-[#6])-[#6](-[#7]-[#6]-[#6](-[#8])=[#8])=[#8])=[#8],35
[#6](-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6])-[#6]=[#6](-[#6])-[#6]-[#6]-[#6],35
[#6]-[#6](-[#6](-[#6](-[#7]-[#6]-[#6]-[#6](-[#7]-[#6]-[#6]-[#16]-[#6](-[#6]=[#6]-[#6]-[#6])=[#8])=[#8])=[#8])-[#8])(-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#7]:1:[#6]:[#7]:[#6]:2:[#6](:[#7]:[#6]:[#7]:[#6]:1:2)-[#7])(-[#8])=[#8])(-[#8])=[#8])-[#6],35
[#6]-[#6](-[#6]-[#8])-[#6]-[#7]-[#6]=[#8],35
[#6](-[#6]=[#8])-[#8]-[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#6]-[#6]-[#6]-[#8],35
[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(=[#8])-[#8]-[#6]-[#6](-[#6]-[#8]-[#6]-[#6])-[#8]-[#6]-[#6])-[#8],35
[#6](-[#6](-[#8])=[#8])-[#8]-[#6](-[#6](-[#8])-[#6]-[#6]-[#6])-[#6],35
[#6](-[#6](-[#6])-[#6])-[#6]-[#6]-[#6]-[#6](-[#16]-[#6]-[#6]-[#7]-[#6](-[#6]-[#6]-[#7]-[#6](-[#6](-[#6](-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#7]:1:[#6]:[#7]:[#6]:2:[#6](:[#7]:[#6]:[#7]:[#6]:1:2)-[#7])(-[#8])=[#8])(-[#8])=[#8])(-[#6])-[#6])-[#8])=[#8])=[#8])=[#8],35
[#6]:[#6]-[#6]-[#6]-[#6](-[#6](-[#8])=[#8])-[#7],35
