,compounds,number_chiral_centers,weight
2094,C06428,0,302.45099999999996
2095,C06429,0,328.4883
2096,C06547,0,28.0532
2097,C06561,0,272.2528
2098,C06562,2,290.2681
2099,C07343,8,1078.0486
2100,C07345,0,120.1702
2101,C07648,0,167.1917
2102,C08362,0,254.4082
2103,C08491,2,210.2695
2104,C08578,0,272.2528
2105,C08579,4,584.8708
2106,C08604,5,449.3848
2107,C08614,6,600.8702
2108,C08650,0,256.2534
2109,C09320,2,274.2687
2110,C09321,0,224.2546
2111,C09614,1,272.2528
2112,C09666,0,204.3511
2113,C09727,2,290.2681
2114,C09736,3,290.2681
2115,C09751,2,272.2528
2116,C09762,1,256.2534
2117,C09826,2,272.2528
2118,C09827,1,256.2534
2119,C10192,0,302.2357
2120,C10193,0,330.2889
2121,C10434,3,336.2934
2122,C10906,3,180.1559
2123,C10945,0,164.158
2124,C11174,6,740.0152
2125,C11389,1,154.2493
2126,C11434,2,216.1263
2127,C11435,6,521.3075
2128,C11436,6,601.2874
2129,C11437,2,214.1104
2130,C11439,3,0.0
2131,C11440,3,0.0
2132,C11453,2,278.0909
2133,C11512,2,224.2961
2134,C11521,9,630.3656
2135,C11523,9,426.7174
2136,C11554,7,0.0
2137,C11736,3,246.1924
2138,C11811,0,262.0915
2139,C11829,0,614.9733
2140,C11830,0,612.9574
2141,C11831,1,610.9415
2142,C11832,3,612.9574
2143,C11854,6,330.375
2144,C11855,6,346.3744
2145,C11857,7,332.4339
2146,C11860,7,348.4333
2147,C11861,7,346.4174
2148,C11863,7,316.3915
2149,C11864,8,332.3909
2150,C11865,8,332.3909
2151,C11868,9,348.3903
2152,C11869,7,346.3744
2153,C11870,7,362.3738
2154,C12124,1,274.2687
2155,C12127,2,306.2675
2156,C12128,2,274.2687
2157,C12136,2,306.2675
2158,C12137,5,433.3854
2159,C12138,5,465.3842
2160,C12203,5,959.7022
2161,C12204,0,194.18400000000003
2162,C12206,0,166.1739
2163,C12208,4,338.3093
2164,C12287,0,192.2973
2165,C12308,7,346.4174
2166,C13431,5,600.8702
2167,C13433,6,600.8702
2168,C13453,3,250.3334
2169,C13455,1,248.3175
2170,C13482,0,169.1161
2171,C14044,2,382.5357
2172,C14045,3,382.5357
2173,C14146,0,538.8885
2174,C14827,1,312.4443
2175,C14830,8,587.3258
2176,C15485,3,304.2964
2177,C15486,2,302.2805
2178,C15500,4,320.2958
2179,C15501,5,336.2952
2180,C15502,4,320.2958
2181,C15525,0,288.2522
2182,C15539,5,0.0
2183,C15541,9,0.0
2184,C15543,10,0.0
2185,C15545,0,219.2431
2186,C15546,5,381.3837
2187,C15547,5,953.6977
2188,C15589,0,208.2552
2189,C15598,2,0.0
2190,C15857,0,540.9044
2191,C15858,0,536.8726
2192,C15882,2,402.6529
2193,C15883,2,416.6795
2194,C15915,6,414.7067
2195,C15925,8,605.3411
2196,C15926,5,260.1358
2197,C15990,6,580.0554
2198,C15991,0,580.0554
2199,C16011,9,0.0
2200,C16162,5,1027.9484
2201,C16165,5,1051.9698
2202,C16221,0,0.0
2203,C16276,0,536.8726
2204,C16321,1,310.4284
2205,C16324,0,292.4131
2206,C16375,6,1122.0597
2207,C16388,6,1124.0756
2208,C16404,0,256.2534
2209,C16405,0,302.2788
2210,C16415,3,274.2687
2211,C16516,0,206.2642
2212,C16517,5,368.4048
2213,C16519,4,328.2714
2214,C16520,0,0.0
2215,C16521,0,68.117
2216,C16540,3,630.9727
2217,C16541,3,628.9568
2218,C16614,0,166.2036
2219,C16615,4,378.2982
2220,C16630,0,132.0931
2221,C16631,0,150.1084
2222,C16632,0,107.0836
2223,C16693,0,0.0
2224,C16695,0,751.217
2225,C16775,1,204.3511
2226,C17239,0,183.2276
2227,C17240,5,345.3682
2228,C17243,0,165.2769
2229,C17244,5,327.4175
2230,C17259,5,0.0
2231,C17261,0,0.0
2232,C17267,2,339.3885
2233,C17554,0,0.0
2234,C17556,0,847.2824
2235,C17559,0,0.0
2236,C17562,0,0.0
2237,C17568,0,590.8754
2238,C17569,0,727.1095
2239,C17570,0,737.1904
2240,C18094,7,536.2758
2241,C18151,5,909.4884
2242,C18170,0,115.1305
2243,C18217,0,448.5922
2244,C18218,0,272.4235
2245,C19418,0,298.4608
2246,C19616,0,298.4608
2247,C19620,0,314.4602
2248,C19669,0,202.3402
2249,C19739,0,316.2623
2250,C19746,1,222.3663
2251,C19752,1,204.3511
2252,C19759,0,538.8885
2253,C19764,0,540.9044
2254,C19765,0,542.9203
2255,C19802,6,0.0
2256,C19804,7,0.0
2257,C19811,3,0.0
2258,C19812,0,0.0
2259,C19846,0,0.0
2260,C19847,0,0.0
2261,C19875,29,2066.237
2262,C19876,34,2286.4136
2263,C20187,4,426.7174
2264,C20374,0,0.0
2265,C20378,0,0.0
2266,C20451,12,0.0
2267,C20458,12,0.0
2268,C20459,12,0.0
2269,C20484,0,536.8726
2270,C20661,14,0.0
2271,C20683,0,0.0
2272,C20690,6,819.9951
2273,C20692,0,376.5741
2274,C20693,0,302.4079
2275,C20694,0,138.1638
2276,C20695,0,376.5741
2277,C20696,0,258.3984
2278,C20697,0,150.1745
2279,C20717,0,128.1259
2280,C20718,0,126.11
2281,C20723,12,0.0
2282,C20737,0,396.6053
2283,C20738,0,410.6319
2284,C20752,14,0.0
2285,C20754,14,0.0
2286,C20764,2,376.5109
2287,C21021,3,0.0
2288,C21028,1,128.1292
2289,C21029,1,146.1445
2290,C21381,0,223.2466
2291,C21417,2,240.25400000000002
2292,C21418,3,242.2699
2293,C21640,1,239.2312
2294,C21787,2,371.3873
2295,C21871,0,0.0
2296,C21872,5,0.0
2297,C21913,5,915.6927
2298,C00128,10,614.4511
2299,C00133,1,89.0932
2300,C00175,0,58.9332
2301,C00194,17,1579.5818
2302,C00215,-1,0.0
2303,C00217,1,147.1293
2304,C00265,2,154.251
2305,C00270,5,309.2699
2306,C00300,0,131.1332
2307,C00309,2,150.1299
2308,C00312,2,150.1299
2309,C00318,1,161.1989
2310,C00394,8,605.3411
2311,C00401,10,0.0
2312,C00402,1,133.1027
2313,C00403,0,0.0
2314,C00405,1,0.0
2315,C00439,1,174.1546
2316,C00477,10,464.6347
2317,C00486,0,584.6621
2318,C00508,2,150.1299
2319,C00515,1,132.161
2320,C00523,7,290.4403
2321,C00536,0,257.955
2322,C00541,13,1329.3478
2323,C00565,0,59.1103
2324,C00573,20,0.0
2325,C00580,0,62.13399999999999
2326,C00591,5,0.0
2327,C00611,10,383.3484
2328,C00618,3,194.1394
2329,C00619,0,272.425
2330,C00634,10,0.0
2331,C00639,5,354.481
2332,C00645,4,221.2078
2333,C00664,2,472.4546
2334,C00672,3,214.1104
2335,C00676,3,0.0
2336,C00683,6,867.6069
2337,C00686,4,0.0
2338,C00694,10,0.0
2339,C00706,0,0.0
2340,C00708,0,126.9045
2341,C00735,7,362.4599
2342,C00763,1,115.1305
2343,C00785,0,138.124
2344,C00792,1,174.201
2345,C00812,0,0.0
2346,C00819,1,146.1445
2347,C00835,1,237.2153
2348,C00853,13,1330.3557
2349,C00884,1,240.25900000000001
2350,C00916,3,415.4182
2351,C00997,-1,0.0
2352,C01000,-1,0.0
2353,C01003,1,0.0
2354,C01008,0,77.1686
2355,C01033,5,851.6505
2356,C01034,0,272.425
2357,C01045,1,175.1394
2358,C01060,1,432.9816
2359,C01064,10,0.0
2360,C01089,1,104.1045
2361,C01101,2,230.1098
2362,C01104,0,75.1097
2363,C01110,0,131.1299
2364,C01119,2,152.2351
2365,C01127,0,162.0975
2366,C01141,1,0.0
2367,C01146,0,104.0615
2368,C01176,6,330.4611
2369,C01200,5,0.0
2370,C01211,2,0.0
2371,C01213,6,867.6069
2372,C01240,4,0.0
2373,C01306,10,0.0
2374,C01308,1,0.0
2375,C01336,0,0.0
2376,C01356,-1,0.0
2377,C01664,0,0.0
2378,C01756,0,152.1771
2379,C01779,0,265.3314
2380,C01893,3,243.3259
2381,C01953,7,316.4776
2382,C02135,9,1046.1786
2383,C02179,2,0.0
2384,C02211,0,0.0
2385,C02269,3,0.0
2386,C02297,0,0.0
2387,C02303,2,0.0
2388,C02305,0,211.1131
2389,C02307,-1,0.0
2390,C02308,-1,0.0
2391,C02323,0,124.1372
2392,C02436,0,0.0
2393,C02515,1,307.0851
2394,C02535,0,109.029
2395,C02587,0,221.2159
2396,C02633,8,480.6341
2397,C02713,5,293.2705
2398,C02749,1,0.0
2399,C02773,1,0.0
2400,C02805,3,0.0
2401,C02809,0,281.3308
2402,C02882,1,0.0
2403,C02900,5,0.0
2404,C02986,3,0.0
2405,C02990,1,399.6077
2406,C02999,7,364.3484
2407,C03196,1,148.114
2408,C03303,2,0.0
2409,C03318,1,0.0
2410,C03366,2,242.1669
2411,C03410,5,325.2693
2412,C03418,4,0.0
2413,C03440,2,131.1299
2414,C03564,0,113.1146
2415,C03636,0,0.0
2416,C03658,1,0.0
2417,C03687,0,0.0
2418,C03691,10,630.4505
2419,C03701,5,0.0
2420,C03721,1,0.0
2421,C03771,0,173.1698
2422,C03836,1,274.4409
2423,C03849,-1,0.0
2424,C03875,1,0.0
2425,C03901,0,147.1955
2426,C03957,1,0.0
2427,C03974,1,0.0
2428,C04073,10,0.0
2429,C04141,1,0.0
2430,C04149,1,0.0
2431,C04196,10,0.0
2432,C04212,4,0.0
2433,C04257,4,301.1877
2434,C04282,0,129.114
2435,C04295,7,290.4403
2436,C04373,7,290.4403
2437,C04387,5,0.0
2438,C04445,0,145.1796
2439,C04487,7,0.0
2440,C04502,5,0.0
2441,C04534,10,422.2764
2442,C04631,9,677.4005
2443,C04648,10,0.0
2444,C04654,3,352.4651
2445,C04671,3,352.4651
2446,C04707,3,350.4492
2447,C04712,2,414.3871
2448,C04726,1,0.0
2449,C04740,18,0.0
2450,C04741,4,354.481
2451,C04791,10,0.0
2452,C04800,30,0.0
2453,C04802,16,0.0
2454,C04818,10,0.0
2455,C04845,17,0.0
2456,C04880,15,0.0
2457,C04886,16,674.6030000000002
2458,C04890,15,0.0
2459,C04913,35,0.0
2460,C04922,22,0.0
2461,C04925,27,0.0
2462,C04938,25,0.0
2463,C04943,20,0.0
2464,C05138,6,332.477
2465,C05140,6,302.4079
2466,C05172,0,160.9558
2467,C05447,15,1182.1547
2468,C05448,17,1200.17
2469,C05460,16,1198.1541
2470,C05485,6,332.477
2471,C05487,7,348.4764
2472,C05488,6,346.4605
2473,C05489,8,364.4758
2474,C05503,10,448.5061
2475,C05504,11,464.5055
2476,C05552,2,372.4829
2477,C05649,0,134.1386
2478,C05650,0,136.1545
2479,C05774,9,990.0874
2480,C05811,0,655.0468
2481,C05812,0,669.0734
2482,C05849,0,466.6951
2483,C05956,5,368.4645
2484,C06127,12,0.0
2485,C06134,29,0.0
2486,C06141,34,0.0
2487,C06187,5,352.2311
2488,C06188,5,366.2577
2489,C06212,0,190.2417
2490,C06213,0,174.2423
2491,C06241,5,389.2498
2492,C06246,1,0.0
2493,C06247,1,0.0
2494,C06409,14,0.0
2495,C06410,14,0.0
2496,C06482,13,0.0
2497,C06503,8,879.0068
2498,C06504,9,936.932
2499,C06505,8,936.932
2500,C06506,12,1187.1660000000004
2501,C06508,13,1240.3214
2502,C08299,0,204.2682
2503,C11061,5,476.5592
2504,C11131,10,478.5321
2505,C11132,9,476.5162
2506,C11133,9,446.4902
2507,C11134,11,464.5485
2508,C11135,12,466.5644
2509,C11136,12,466.5644
2510,C11377,16,0.0
2511,C11477,-1,0.0
2512,C11553,15,0.0
2513,C11695,0,347.5347
2514,C14869,5,325.5277
2515,C15492,0,288.4675
2516,C15566,1,193.1562
2517,C15577,10,0.0
2518,C15578,15,0.0
2519,C15586,4,252.2267
2520,C15587,0,120.1121
2521,C15590,-1,0.0
2522,C15596,-1,0.0
2523,C15597,-1,0.0
2524,C15614,18,1216.1694
2525,C15850,8,899.0048
2526,C16577,10,475.4884
2527,C16578,10,461.4618
2528,C16620,4,393.3128
2529,C16637,4,214.1104
2530,C16638,13,0.0
2531,C16643,10,461.4618
2532,C16711,0,0.0
2533,C16741,2,162.187
2534,C17432,0,859.1453
2535,C17551,0,0.0
2536,C17552,0,0.0
2537,C18026,6,881.6335
2538,C18195,1,300.4351
2539,C18196,1,300.4351
2540,C18872,0,124.0636
2541,C19078,12,0.0
2542,C19080,16,0.0
2543,C19085,20,0.0
2544,C19605,5,385.3691
2545,C19606,5,385.3691
2546,C19645,-1,0.0
2547,C19646,-1,0.0
2548,C19670,0,281.4766
2549,C19709,1,0.0
2550,C19713,2,0.0
2551,C19843,2,289.2884
2552,C19969,3,507.181
2553,C19970,3,347.2212
2554,C20176,3,443.2005
2555,C20238,6,881.6335
2556,C20239,0,211.1781
2557,C20252,5,286.4085
2558,C20265,0,0.0
2559,C20463,3,236.2273
2560,C20485,1,162.0975
2561,C20621,10,1333.6473
2562,C20622,15,1495.7879
2563,C20675,5,0.0
2564,C20676,5,0.0
2565,C20744,8,665.441
2566,C20745,8,745.4209
2567,C20825,6,0.0
2568,C20835,5,164.1565
2569,C20836,5,164.1565
2570,C20859,6,0.0
2571,C20862,20,0.0
2572,C21423,8,665.441
2573,C21424,8,665.441
2574,C00700,4,524.1652
2575,C01225,7,334.2143
2576,C01261,8,868.3858
2577,C02266,3,148.114
2578,C02513,8,462.6188
2579,C02838,1,287.3951
2580,C03129,0,0.0
2581,C03626,1,202.2541
2582,C04221,2,112.1265
2583,C04392,8,870.3553
2584,C04834,2,266.3758
2585,C04867,2,280.4024
2586,C05945,1,254.1809
2587,C06198,8,790.3071
2588,C06205,0,162.1852
2589,C09694,1,266.3758
2590,C16504,1,252.3493
2591,C16505,1,284.3911
2592,C16506,1,270.3645
2593,C19613,2,294.4290000000001
2594,C20992,2,280.4024
2595,C00723,-1,0.0
2596,C01720,4,180.1559
2597,C02288,-1,0.0
2598,C03820,1,0.0
2599,C03827,2,162.1406
2600,C05676,1,0.0
2601,C05960,4,352.4651
2602,C06196,3,332.2066
2603,C15493,0,300.4351
2604,C16681,0,284.4357
2605,C00216,3,150.1299
2606,C00586,3,164.1565
2607,C02945,1,276.4568
2608,C04545,12,0.0
2609,C05103,6,398.6642
2610,C06369,3,244.1364
2611,C08825,9,400.6801
2612,C22121,9,424.7015
2613,C22122,7,396.6484
2614,C22123,7,410.6749
2615,C00695,11,408.5714
2616,C00716,0,105.0926
2617,C00722,0,0.0
2618,C01278,0,186.1189
2619,C01380,0,62.0678
2620,C01904,2,152.1458
2621,C02146,0,0.0
2622,C02528,10,392.57199999999995
2623,C02616,5,0.0
2624,C02623,0,0.0
2625,C03289,3,176.1241
2626,C03586,0,142.1094
2627,C03688,-1,0.0
2628,C04650,1,181.1268
2629,C05147,2,131.1299
2630,C05159,20,0.0
2631,C06393,0,104.1078
2632,C06548,0,44.0526
2633,C14772,0,338.4816
2634,C14773,0,338.4816
2635,C14774,0,338.4816
2636,C14775,0,338.4816
2637,C15588,0,62.0678
2638,C15988,2,316.476
2639,C15989,2,396.4559
2640,C16698,5,373.2504
2641,C17949,1,209.1369
2642,C17952,1,223.1635
2643,C17962,1,167.1003
2644,C19781,1,114.1457
2645,C19782,1,129.1603
2646,C19783,1,130.1451
2647,C19809,1,128.1723
2648,C20408,3,240.3434
2649,C20409,2,239.3355
2650,C20559,4,305.221
2651,C20562,4,482.3844
2652,C00209,0,90.0349
2653,C00340,-1,0.0
2654,C00435,-1,0.0
2655,C00764,3,180.1559
2656,C00795,3,180.1559
2657,C00827,5,839.5968
2658,C00854,0,100.1589
2659,C01152,1,169.1811
2660,C01387,0,114.2285
2661,C01983,1,152.1473
2662,C03018,4,0.0
2663,C03198,1,168.1467
2664,C03547,0,0.0
2665,C03561,6,853.6234
2666,C03590,0,166.1308
2667,C03956,6,0.0
2668,C05340,1,245.2789
2669,C05341,1,217.2655
2670,C05557,4,359.398
2671,C05773,9,938.9016
2672,C05786,1,586.678
2673,C06156,5,259.151
2674,C06399,8,880.9763
2675,C06468,3,180.1559
2676,C06564,4,359.398
2677,C07301,1,151.1626
2678,C11249,0,84.1595
2679,C19724,9,937.9168
2680,C19728,0,416.63800000000003
2681,C19729,0,164.2011
2682,C20753,12,0.0
2683,C20755,12,0.0
2684,C20756,1,0.0
2685,C20757,1,0.0
2686,C20758,1,0.0
2687,C20976,8,632.5661
2688,C20977,8,646.5927
2689,C00380,0,111.102
2690,C00414,0,98.14299999999999
2691,C00581,0,117.1066
2692,C00596,0,114.0993
2693,C00644,4,262.1517
2694,C00741,0,86.0892
2695,C00810,1,88.1051
2696,C01011,6,897.6329
2697,C01142,1,146.1876
2698,C01147,0,114.1424
2699,C01255,0,244.3306
2700,C01384,0,116.0722
2701,C01424,0,170.1195
2702,C01572,0,322.2238
2703,C01624,0,178.1846
2704,C01959,0,167.1869
2705,C01998,0,53.0626
2706,C02124,0,128.5563
2707,C02376,0,125.1286
2708,C02378,0,131.1729
2709,C02614,1,148.114
2710,C02625,0,163.0014
2711,C02933,0,179.0008
2712,C03044,2,90.12100000000001
2713,C03121,-1,0.0
2714,C03453,0,158.1088
2715,C03589,0,132.1146
2716,C03824,0,141.1247
2717,C03852,8,292.4562
2718,C04033,0,192.1681
2719,C04115,0,220.1336
2720,C04195,-1,0.0
2721,C04348,6,883.6063
2722,C05364,0,202.1183
2723,C05470,8,364.4758
2724,C05472,9,366.4917
2725,C05478,1,348.4764
2726,C05480,8,318.4935
2727,C05481,9,366.4917
2728,C05482,10,368.5075
2729,C05483,9,350.4923
2730,C05484,9,320.5093
2731,C06378,1,0.0
2732,C06735,0,59.0672
2733,C06761,0,128.1259
2734,C06762,0,146.1412
2735,C07479,0,172.1354
2736,C11354,0,128.1259
2737,C12314,0,130.1418
2738,C14801,0,207.1828
2739,C14842,0,191.0226
2740,C14844,0,191.0226
2741,C15658,11,341.3117
2742,C16014,2,196.2445
2743,C16015,2,214.2598
2744,C19588,4,346.2883
2745,C19607,2,290.3557
2746,C20452,0,370.3527
2747,C20453,0,356.3692
2748,C20499,1,372.3686
2749,C20500,2,388.36800000000005
2750,C20501,2,388.36800000000005
2751,C20502,1,386.3521
2752,C20574,1,368.3368
2753,C20575,2,340.2837
2754,C20988,0,0.0
2755,C21775,0,235.322
2756,C21776,0,253.3373
2757,C00192,0,33.0299
2758,C00252,9,342.2965
2759,C00497,1,134.0874
2760,C00552,2,150.0868
2761,C00898,2,150.0868
2762,C01412,0,72.1057
2763,C03459,0,148.071
2764,C03539,4,267.2994
2765,C04421,2,290.2698
2766,C11536,1,250.12099999999998
2767,C16396,0,167.1653
2768,C16399,0,153.1817
2769,C20345,0,166.1122
2770,C01883,0,0.0
2771,C02265,1,165.1891
2772,C03105,1,0.0
2773,C03135,1,0.0
2774,C04061,1,0.0
2775,C05620,1,207.2258
2776,C00113,0,330.20599999999996
2777,C00207,0,58.0791
2778,C00240,12,0.0
2779,C00282,0,2.0159
2780,C00395,3,0.0
2781,C00413,15,581.5741
2782,C00501,9,565.317
2783,C00518,10,0.0
2784,C00558,3,194.1394
2785,C00566,6,941.6424
2786,C00582,5,885.6668
2787,C00614,1,0.0
2788,C00633,0,122.1213
2789,C00688,7,546.3137
2790,C00698,0,35.453
2791,C00761,5,342.3411
2792,C00770,4,196.1553
2793,C00817,4,196.1553
2794,C00821,9,0.0
2795,C00861,3,164.1565
2796,C00876,6,773.5926
2797,C00878,3,166.1293
2798,C00905,3,194.1394
2799,C01043,0,132.1179
2800,C01050,10,679.4164
2801,C01080,6,775.6085
2802,C01170,9,607.3537
2803,C01212,11,750.4943
2804,C01219,8,547.3017
2805,C01274,11,804.6928
2806,C01281,1,0.0
2807,C01299,5,0.0
2808,C01359,0,332.2219
2809,C01414,0,272.4681
2810,C01533,5,372.3671
2811,C01768,4,0.0
2812,C01866,-1,0.0
2813,C01984,1,152.1473
2814,C02137,0,150.1314
2815,C02143,2,0.0
2816,C02199,8,550.3024
2817,C02244,-1,0.0
2818,C02341,0,174.1082
2819,C02565,0,114.1026
2820,C02780,2,192.1235
2821,C02798,0,168.042
2822,C03114,0,146.1891
2823,C03134,0,73.0938
2824,C03194,1,75.1097
2825,C03319,8,548.3296
2826,C03391,9,0.0
2827,C03431,5,385.3956
2828,C03462,19,910.78
2829,C03576,0,142.1972
2830,C03708,-1,0.0
2831,C03806,-1,0.0
2832,C03826,1,148.114
2833,C03920,0,156.2238
2834,C03951,5,448.3769
2835,C04007,5,402.3946
2836,C04015,5,351.3065
2837,C04017,5,351.3065
2838,C04053,2,176.1241
2839,C04122,1,155.0896
2840,C04142,1,0.0
2841,C04153,12,0.0
2842,C04178,0,276.9128
2843,C04261,1,0.0
2844,C04330,11,787.6854
2845,C04442,2,258.1199
2846,C04462,1,289.2387
2847,C04482,1,0.0
2848,C04573,9,621.3372
2849,C04574,0,927.2623
2850,C04608,5,432.3775
2851,C04778,4,358.2836
2852,C04794,8,379.3166
2853,C05343,1,168.1467
2854,C05392,7,0.0
2855,C05551,3,334.3901
2856,C05775,4,278.3037
2857,C05807,0,0.0
2858,C05810,0,639.0474
2859,C05855,5,312.3151
2860,C05974,2,0.0
2861,C06020,0,0.0
2862,C06021,0,0.0
2863,C06161,1,285.3377
2864,C06240,9,621.3372
2865,C06251,24,2028.3628
2866,C06313,0,237.2153
2867,C06323,0,129.1586
2868,C06324,0,145.158
2869,C06361,10,0.0
2870,C06397,10,619.3677
2871,C06473,3,194.1394
2872,C06507,12,1183.2269999999999
2873,C06509,13,1320.3013
2874,C06567,3,0.0
2875,C06697,0,122.9198
2876,C07271,1,152.2334
2877,C07276,3,170.2487
2878,C07292,-1,0.0
2879,C07293,-1,0.0
2880,C07836,6,290.1618
2881,C07838,6,290.1618
2882,C08584,3,584.8708
2883,C08585,4,600.8702
2884,C08616,8,426.7174
2885,C08639,10,611.5254
2886,C08725,10,595.526
2887,C09099,6,434.3934
2888,C09306,0,64.0638
2889,C09665,0,204.3511
2890,C09789,11,580.5346
2891,C09806,11,610.5606
2892,C11215,0,138.9192
2893,C11393,1,154.2493
2894,C11472,6,370.1417
2895,C11514,0,188.1348
2896,C12095,5,595.5276
2897,C12096,10,757.6682
2898,C12627,10,578.5187
2899,C12630,10,594.5181
2900,C12643,5,535.431
2901,C15579,10,548.5358
2902,C15673,3,194.1394
2903,C15970,6,426.4575
2904,C16142,1,204.3511
2905,C16143,2,222.3663
2906,C16246,0,294.9281
2907,C16286,3,182.3025
2908,C16312,10,627.5248
2909,C16373,10,711.5551
2910,C16422,6,464.4194
2911,C16581,2,0.0
2912,C16672,3,352.4054
2913,C18028,4,162.1406
2914,C19081,1,152.2334
2915,C19082,3,170.2487
2916,C19687,1,238.6702
2917,C19722,12,0.0
2918,C19723,13,0.0
2919,C19762,10,625.509
2920,C19787,4,298.3183
2921,C19833,8,426.7174
2922,C19855,15,1413.6841
2923,C19856,10,1251.5435
2924,C20357,9,632.4062
2925,C20395,8,619.3213
2926,C20424,5,246.2603
2927,C20467,9,0.0
2928,C20489,9,565.5001
2929,C20490,9,581.4995
2930,C20491,9,597.4989
2931,C20635,0,189.2105
2932,C20681,0,290.4834
2933,C21153,17,1659.5617
2934,C00193,0,106.1219
2935,C00556,0,108.1378
2936,C02709,0,151.1626
2937,C02720,0,109.1259
2938,C03485,0,108.1378
2939,C05853,0,122.1644
2940,C06044,0,138.1638
2941,C06757,0,122.1644
2942,C06758,0,120.1485
2943,C07209,0,120.1485
2944,C07213,0,122.1644
2945,C07214,0,120.1485
2946,C07216,0,122.1644
2947,C16684,-1,0.0
2948,C16685,-1,0.0
2949,C18323,5,879.6176
2950,C00919,0,183.226
2951,C00961,2,324.2843
2952,C01355,-1,0.0
2953,C01812,0,59.044
2954,C02004,3,204.3511
2955,C03683,2,310.2577
2956,C05556,2,363.4298
2957,C05829,1,190.15400000000002
2958,C06108,0,78.0424
2959,C07294,0,139.9702
2960,C07295,0,123.9708
2961,C07308,0,137.9974
2962,C11529,1,0.0
2963,C14831,1,312.4443
2964,C20045,5,511.5668
2965,C20186,2,312.4443
2966,C20436,4,298.3795
2967,C20437,4,256.3428
2968,C20444,2,312.2736
2969,C20445,2,326.3002
2970,C20630,4,479.56800000000004
2971,C03531,1,0.0
2972,C03686,2,338.3109
2973,C03944,2,340.3267
2974,C01925,15,527.5201
2975,C19850,15,607.5
2976,C01151,4,310.0897
2977,C01495,0,238.2381
2978,C01852,8,388.3665
2979,C02085,5,0.0
2980,C02937,0,174.1992
2981,C03470,9,530.5669
2982,C03946,5,400.3787
2983,C05623,5,464.3763
2984,C05837,5,448.468
2985,C08615,10,426.7174
2986,C08628,10,426.7174
2987,C09629,2,204.3511
2988,C09684,0,204.3511
2989,C11632,3,350.411
2990,C11633,4,292.3749
2991,C12249,5,448.3769
2992,C16814,0,204.3511
2993,C17759,5,356.3246
2994,C18021,3,592.6841
2995,C18063,3,578.6576
2996,C18064,2,534.6481
2997,C19740,3,204.3511
2998,C19757,0,142.1956
2999,C19828,7,444.7327
3000,C19832,5,426.7174
3001,C19835,2,426.7174
3002,C19908,1,204.3511
3003,C20195,8,426.7174
3004,C20200,7,426.7174
3005,C20440,4,292.0744
3006,C20632,7,330.418
3007,C20633,8,346.4174
3008,C20724,3,204.3511
3009,C00806,0,204.2252
3010,C02657,0,152.1473
3011,C04290,1,272.3422
3012,C04346,8,547.3448
3013,C06067,0,272.3422
3014,C06309,9,428.7333
3015,C06310,9,410.718
3016,C09704,1,222.3663
3017,C19852,0,927.2623
3018,C02130,9,384.3332
3019,C03964,1,182.1733
3020,C04045,0,196.1568
3021,C05607,1,166.1739
3022,C22038,1,198.1727
3023,C00292,0,93.1265
3024,C00514,4,196.1553
3025,C00744,21,902.0735
3026,C00778,0,0.0
3027,C00993,2,160.1711
3028,C01044,1,161.1128
3029,C01457,21,916.1001
3030,C01586,0,179.1727
3031,C01614,0,0.0
3032,C02000,0,0.0
3033,C02331,5,835.6081
3034,C02338,5,164.1565
3035,C02456,-1,0.0
3036,C02476,5,164.1565
3037,C02715,1,0.0
3038,C03065,0,131.1332
3039,C03167,0,124.0325
3040,C03733,9,566.3018
3041,C04555,6,368.4876
3042,C06011,0,172.1817
3043,C11062,5,853.6234
3044,C15667,4,339.1959
3045,C15809,0,73.0507
3046,C15987,0,117.1463
3047,C16850,3,191.1818
3048,C18043,8,466.7167
3049,C18044,7,396.5408
3050,C19684,5,887.6396
3051,C19830,2,155.1513
3052,C19831,2,155.1513
3053,C19975,5,901.6662
3054,C20062,5,901.6662
3055,C20267,0,138.1704
3056,C20735,1,0.0
3057,C01099,3,244.1364
3058,C01826,1,117.1463
3059,C02220,0,157.1241
3060,C05682,0,140.0319
3061,C06326,2,189.209
3062,C18229,3,272.4681
3063,C01334,0,0.0
3064,C07354,2,312.4443
3065,C09131,2,256.3428
3066,C11516,5,348.1978
3067,C20379,2,254.3269
3068,C20888,9,358.2959
3069,C02887,1,340.2821
3070,C04498,0,276.3342
3071,C06074,0,136.234
3072,C09844,0,154.2493
3073,C18325,0,306.3602
3074,C19863,10,444.7327
3075,C20191,8,426.7174
3076,C20192,3,426.7174
3077,C20193,6,426.7174
3078,C00396,0,80.08800000000002
3079,C01026,0,103.1198
3080,C01201,9,715.5014
3081,C01921,11,465.6227
3082,C02735,0,137.179
3083,C03169,4,213.2105
3084,C03711,0,151.2056
3085,C04010,5,0.0
3086,C04755,10,0.0
3087,C04759,12,0.0
3088,C05122,10,515.703
3089,C05465,10,499.7036
3090,C05466,10,449.6233
3091,C00474,3,152.1458
3092,C00635,10,0.0
3093,C00739,1,146.1876
3094,C01058,-1,0.0
3095,C01985,-1,0.0
3096,C02140,7,346.4605
3097,C03239,0,145.1564
3098,C03594,9,402.6529
3099,C04864,7,459.3798
3100,C04865,7,459.3798
3101,C04906,15,0.0
3102,C04927,34,0.0
3103,C04934,20,0.0
