,compounds,number_chiral_centers,weight
1308,C11545,8,938.9016
1309,C11551,1,0.0
1310,C11552,1,0.0
1311,C11583,0,566.3936
1312,C11638,0,169.0731
1313,C11735,0,103.1198
1314,C11736,3,246.1924
1315,C11811,0,262.0915
1316,C11821,0,184.1097
1317,C11823,0,0.0
1318,C11907,7,546.3137
1319,C11924,0,166.217
1320,C11945,5,917.7517
1321,C11946,5,917.7517
1322,C11947,5,935.7669999999999
1323,C12092,5,900.6814
1324,C12214,3,259.151
1325,C12215,2,199.0991
1326,C12248,0,202.1249
1327,C12448,2,199.2469
1328,C12621,0,164.158
1329,C12623,0,180.1574
1330,C12624,0,212.1562
1331,C12650,4,359.3501
1332,C12739,4,246.1924
1333,C12834,0,208.9837
1334,C12835,0,226.99900000000002
1335,C12838,0,140.0936
1336,C13378,0,485.3663
1337,C13425,0,546.8229
1338,C13645,0,80.9119
1339,C14088,0,152.1473
1340,C14089,0,158.1965
1341,C14090,0,156.1806
1342,C14099,0,156.1806
1343,C14103,0,152.1473
1344,C14109,0,168.1467
1345,C14110,0,140.1366
1346,C14144,5,893.6442
1347,C14145,6,911.6594
1348,C14180,2,337.3495
1349,C14463,1,146.1412
1350,C14610,1,142.1094
1351,C14786,2,144.1699
1352,C14787,2,144.1699
1353,C14791,4,451.4934
1354,C14792,4,451.4934
1355,C14793,4,451.4934
1356,C14800,0,189.1675
1357,C14802,0,189.1675
1358,C14803,2,496.491
1359,C14804,2,496.491
1360,C14805,2,496.491
1361,C14806,2,496.491
1362,C14818,0,55.845
1363,C14819,0,55.845
1364,C14839,0,173.0073
1365,C14840,0,173.0073
1366,C14847,2,480.3308
1367,C14848,2,480.3308
1368,C14851,0,268.3087
1369,C14852,0,286.324
1370,C14855,2,575.6322
1371,C14856,2,575.6322
1372,C14857,0,112.9427
1373,C14858,0,112.9427
1374,C14859,0,112.9427
1375,C14861,2,420.2662
1376,C14863,4,654.6678
1377,C14864,2,383.8052
1378,C14865,2,383.8052
1379,C14868,2,402.2509
1380,C14870,0,122.9486
1381,C14871,2,349.3602
1382,C14874,2,334.3687
1383,C15489,5,924.7028
1384,C15496,0,0.0
1385,C15498,0,0.0
1386,C15521,0,0.0
1387,C15522,4,257.2465
1388,C15527,2,850.8211
1389,C15532,1,217.2224
1390,C15556,0,184.0844
1391,C15565,1,0.0
1392,C15584,0,94.1112
1393,C15585,-1,0.0
1394,C15602,-1,0.0
1395,C15603,-1,0.0
1396,C15606,0,162.2068
1397,C15613,17,1200.17
1398,C15653,2,0.0
1399,C15667,4,339.1959
1400,C15673,3,194.1394
1401,C15809,0,73.0507
1402,C15810,0,0.0
1403,C15811,1,0.0
1404,C15812,1,0.0
1405,C15814,0,0.0
1406,C15972,1,0.0
1407,C15973,1,0.0
1408,C15980,6,851.6505
1409,C15996,0,175.1475
1410,C15999,2,165.2107
1411,C16074,0,117.1479
1412,C16169,5,1078.0071
1413,C16173,5,1080.0230000000001
1414,C16219,0,0.0
1415,C16220,1,0.0
1416,C16221,0,0.0
1417,C16236,0,0.0
1418,C16237,1,0.0
1419,C16239,1,0.0
1420,C16240,0,0.0
1421,C16242,5,963.8448
1422,C16243,6,937.8075
1423,C16254,1,0.0
1424,C16255,1,0.0
1425,C16310,0,98.14299999999999
1426,C16328,7,1041.932
1427,C16329,7,1059.9472
1428,C16330,7,1057.9314
1429,C16331,7,1015.8947
1430,C16332,7,1013.8788
1431,C16333,7,1031.8941
1432,C16334,7,1029.8782
1433,C16335,7,987.8415
1434,C16336,7,985.8256
1435,C16337,7,1003.8409
1436,C16338,7,1001.825
1437,C16339,7,959.7884
1438,C16348,0,90.5083
1439,C16376,5,1120.0438
1440,C16389,5,1122.0597
1441,C16463,8,690.4107
1442,C16466,5,919.7245
1443,C16468,5,875.6719
1444,C16469,5,893.6872
1445,C16470,5,877.6878
1446,C16471,5,891.6713
1447,C16472,0,128.1011
1448,C16473,0,128.1011
1449,C16474,0,160.0999
1450,C16475,0,160.0999
1451,C16476,0,160.0999
1452,C16477,0,160.0999
1453,C16487,0,20.0063
1454,C16502,0,236.3499
1455,C16538,4,164.1565
1456,C16543,1,518.561
1457,C16551,0,279.1012
1458,C16561,0,206.2841
1459,C16565,0,159.2724
1460,C16586,0,195.2151
1461,C16587,0,193.1992
1462,C16595,0,193.1992
1463,C16596,0,191.1834
1464,C16618,4,380.27099999999996
1465,C16619,4,379.2862
1466,C16630,0,132.0931
1467,C16631,0,150.1084
1468,C16634,4,342.1717
1469,C16635,4,245.2077
1470,C16636,-1,0.0
1471,C16637,4,214.1104
1472,C16641,1,586.678
1473,C16647,0,131.1729
1474,C16663,-1,0.0
1475,C16664,-1,0.0
1476,C16672,3,352.4054
1477,C16675,0,179.1793
1478,C16684,-1,0.0
1479,C16685,-1,0.0
1480,C16736,0,0.0
1481,C16737,3,178.14
1482,C16738,0,0.0
1483,C16739,3,0.0
1484,C16828,0,178.1415
1485,C16832,1,0.0
1486,C16834,0,88.1482
1487,C16836,0,212.2887
1488,C16837,0,144.1717
1489,C17023,-1,0.0
1490,C17234,0,101.1039
1491,C17324,12,0.0
1492,C17343,17,1200.17
1493,C17345,16,1184.1706
1494,C17346,16,1184.1706
1495,C17401,4,933.7757
1496,C17509,16,0.0
1497,C17510,12,0.0
1498,C17551,0,0.0
1499,C17552,0,0.0
1500,C17556,0,847.2824
1501,C17560,0,0.0
1502,C17561,0,0.0
1503,C17562,0,0.0
1504,C17568,0,590.8754
1505,C17569,0,727.1095
1506,C17949,1,209.1369
1507,C17952,1,223.1635
1508,C17962,1,167.1003
1509,C18026,6,881.6335
1510,C18049,1,0.0
1511,C18091,0,74.0587
1512,C18094,7,536.2758
1513,C18096,3,260.1358
1514,C18232,0,143.0975
1515,C18237,3,521.2747
1516,C18239,4,363.2206
1517,C18240,0,247.8909
1518,C18241,0,279.8897
1519,C18242,0,243.4287
1520,C18243,0,261.444
1521,C18304,0,188.5652
1522,C18305,0,206.5805
1523,C18309,0,188.5652
1524,C18310,0,206.5805
1525,C18323,5,879.6176
1526,C18345,0,216.1449
1527,C18799,12,919.8232
1528,C18802,12,905.7966
1529,C18902,0,127.0013
1530,C19078,12,0.0
1531,C19080,16,0.0
1532,C19085,20,0.0
1533,C19586,4,328.273
1534,C19673,0,0.0
1535,C19683,5,877.6448
1536,C19684,5,887.6396
1537,C19709,1,0.0
1538,C19710,1,0.0
1539,C19713,2,0.0
1540,C19722,12,0.0
1541,C19723,13,0.0
1542,C19724,9,937.9168
1543,C19769,6,275.2552
1544,C19770,6,373.2504
1545,C19777,1,101.1039
1546,C19778,1,129.1603
1547,C19779,0,88.1084
1548,C19780,1,130.1451
1549,C19823,8,589.3384
1550,C19845,0,0.0
1551,C19846,0,0.0
1552,C19847,0,0.0
1553,C19848,7,724.5578
1554,C19858,0,0.0
1555,C19859,0,0.0
1556,C19871,7,866.4801
1557,C19875,29,2066.237
1558,C19876,34,2286.4136
1559,C19878,6,290.1618
1560,C19879,6,370.1417
1561,C19880,6,290.1618
1562,C19882,5,290.1618
1563,C19891,6,180.1559
1564,C19967,3,523.1804
1565,C19968,3,363.2206
1566,C19975,5,901.6662
1567,C20062,5,901.6662
1568,C20120,6,0.0
1569,C20239,0,211.1781
1570,C20246,1,267.1962
1571,C20247,0,267.1962
1572,C20248,0,194.1475
1573,C20251,5,178.14
1574,C20252,5,286.4085
1575,C20258,2,187.1501
1576,C20372,0,0.0
1577,C20373,0,0.0
1578,C20374,0,0.0
1579,C20375,0,0.0
1580,C20376,0,0.0
1581,C20377,0,0.0
1582,C20378,0,0.0
1583,C20446,12,0.0
1584,C20451,12,0.0
1585,C20485,1,162.0975
1586,C20641,6,492.3346
1587,C20646,1,178.1846
1588,C20648,12,0.0
1589,C20675,5,0.0
1590,C20676,5,0.0
1591,C20751,14,0.0
1592,C20753,12,0.0
1593,C20755,12,0.0
1594,C20756,1,0.0
1595,C20757,1,0.0
1596,C20758,1,0.0
1597,C20796,12,0.0
1598,C20858,1,0.0
1599,C20864,12,0.0
1600,C20895,2,179.2157
1601,C20904,0,87.0773
1602,C20905,0,101.1039
1603,C20969,0,142.0047
1604,C20988,0,0.0
1605,C20994,2,333.3839
1606,C20995,3,462.4979
1607,C21015,2,232.2337
1608,C21016,2,289.2851
1609,C21026,0,172.1851
1610,C21028,1,128.1292
1611,C21029,1,146.1445
1612,C21031,9,0.0
1613,C21072,5,1003.927
1614,C21153,17,1659.5617
1615,C21386,4,0.0
1616,C21387,4,0.0
1617,C21388,3,0.0
1618,C21440,1,0.0
1619,C21485,7,826.456
1620,C21748,4,422.1516
1621,C21749,4,502.1315
1622,C21750,3,406.1522
1623,C21751,3,486.1321
1624,C21758,-1,0.0
1625,C22150,-1,0.0
1626,C22151,-1,0.0
1627,C22154,-1,0.0
1628,C22155,-1,0.0
1629,C22157,0,0.0
1630,C22158,0,0.0
1631,C22159,0,0.0
1632,C22160,0,0.0
1633,C00072,2,176.1241
1634,C00087,0,32.065
1635,C00089,9,342.2965
1636,C00096,9,605.3411
1637,C00110,0,0.0
1638,C00113,0,330.20599999999996
1639,C00121,3,150.1299
1640,C00124,4,180.1559
1641,C00153,0,122.1246
1642,C00165,0,0.0
1643,C00167,9,580.2853
1644,C00176,0,0.0
1645,C00185,9,342.2965
1646,C00193,0,106.1219
1647,C00195,2,0.0
1648,C00196,0,154.1201
1649,C00207,0,58.0791
1650,C00208,9,342.2965
1651,C00221,5,180.1559
1652,C00240,12,0.0
1653,C00243,9,342.2965
1654,C00267,5,180.1559
1655,C00319,2,299.4919
1656,C00346,0,141.063
1657,C00357,4,301.1877
1658,C00369,10,0.0
1659,C00375,0,0.0
1660,C00396,0,80.08800000000002
1661,C00398,0,160.2157
1662,C00418,1,148.1571
1663,C00422,0,0.0
1664,C00436,0,131.1762
1665,C00446,5,260.1358
1666,C00449,2,276.2863
1667,C00461,5,0.0
1668,C00487,0,162.2068
1669,C00491,2,240.3005
1670,C00492,14,504.4371
1671,C00499,0,176.1307
1672,C00500,0,582.6463
1673,C00503,2,122.1198
1674,C00515,1,132.161
1675,C00519,0,109.1475
1676,C00542,0,222.2621
1677,C00543,0,45.0837
1678,C00547,1,169.1778
1679,C00550,2,0.0
1680,C00561,1,133.1473
1681,C00565,0,59.1103
1682,C00588,0,184.1507
1683,C00596,0,114.0993
1684,C00620,4,230.1098
1685,C00643,1,220.2246
1686,C00673,2,214.1104
1687,C00674,6,288.4244
1688,C00698,0,35.453
1689,C00718,5,0.0
1690,C00721,10,0.0
1691,C00748,4,916.6610000000001
1692,C00751,0,410.718
1693,C00760,5,0.0
1694,C00763,1,115.1305
1695,C00777,0,300.4351
1696,C00780,0,176.2151
1697,C00788,1,183.2044
1698,C00825,15,483.5139
1699,C00829,0,128.1705
1700,C00836,2,301.5078
1701,C00844,6,295.2879
1702,C00876,6,773.5926
1703,C00880,4,196.1553
1704,C00908,12,449.5423
1705,C00916,3,415.4182
1706,C00940,0,145.1134
1707,C00951,5,272.382
1708,C00963,5,0.0
1709,C00980,0,0.0
1710,C00984,5,180.1559
1711,C00986,0,74.1249
1712,C01007,3,378.3798
1713,C01019,4,164.1565
1714,C01026,0,103.1198
1715,C01099,3,244.1364
1716,C01104,0,75.1097
1717,C01110,0,131.1299
1718,C01115,4,178.14
1719,C01118,1,219.1919
1720,C01142,1,146.1876
1721,C01166,-1,0.0
1722,C01183,0,137.179
1723,C01190,7,0.0
1724,C01194,6,0.0
1725,C01204,6,660.0353
1726,C01211,2,0.0
1727,C01214,6,179.1711
1728,C01283,6,259.151
1729,C01289,5,1130.4548
1730,C01371,0,0.0
1731,C01412,0,72.1057
1732,C01417,0,43.0247
1733,C01438,0,16.0425
1734,C01441,10,322.358
1735,C01486,0,68.4597
1736,C01516,5,285.3377
1737,C01594,5,247.2451
1738,C01598,0,232.2783
1739,C01613,19,666.5777
1740,C01721,3,164.1565
1741,C01743,10,323.3428
1742,C01801,2,134.1305
1743,C01822,15,484.4986
1744,C01825,4,180.1559
1745,C01826,1,117.1463
1746,C01876,0,274.4409
1747,C01885,0,0.0
1748,C01888,0,73.0938
1749,C01898,14,0.0
1750,C01925,15,527.5201
1751,C01935,14,0.0
1752,C01962,1,153.2232
1753,C02091,1,133.106
1754,C02094,0,536.8726
1755,C02103,0,0.0
1756,C02112,0,0.0
1757,C02139,3,614.9733
1758,C02143,2,0.0
1759,C02146,0,0.0
1760,C02214,0,130.0987
1761,C02291,2,222.2621
1762,C02323,0,124.1372
1763,C02348,1,158.1154
1764,C02350,1,158.1154
1765,C02380,0,152.1771
1766,C02489,1,0.0
1767,C02623,0,0.0
1768,C02627,5,162.187
1769,C02636,0,160.191
1770,C02659,0,85.1045
1771,C02723,0,102.1781
1772,C02730,0,222.1941
1773,C02805,3,0.0
1774,C02846,0,121.1796
1775,C02880,1,612.9574
1776,C02940,1,274.4409
1777,C02941,0,272.425
1778,C02970,0,779.1654
1779,C02986,3,0.0
1780,C03018,4,0.0
1781,C03058,5,897.6329
1782,C03160,5,971.7129
1783,C03169,4,213.2105
1784,C03172,1,164.2459
1785,C03269,4,178.14
1786,C03281,15,564.4785
1787,C03283,1,118.1344
1788,C03289,3,176.1241
1789,C03298,1,169.1811
1790,C03368,15,607.5
1791,C03431,5,385.3956
1792,C03440,2,131.1299
1793,C03454,0,0.0
1794,C03462,19,910.78
1795,C03485,0,108.1378
1796,C03494,2,202.0997
1797,C03508,1,117.1033
1798,C03524,12,491.5789
1799,C03564,0,113.1146
1800,C03589,0,132.1146
1801,C03657,0,204.1788
1802,C03742,1,149.1467
1803,C03765,0,136.1479
1804,C03852,8,292.4562
1805,C03862,5,0.0
1806,C03917,7,290.4403
1807,C03956,6,0.0
1808,C04030,4,483.3261
1809,C04043,0,152.1473
1810,C04076,1,145.1564
1811,C04152,12,0.0
1812,C04153,12,0.0
1813,C04171,2,156.136
1814,C04188,4,260.202
1815,C04216,0,654.7942
1816,C04259,1,183.2077
1817,C04282,0,129.114
1818,C04294,0,143.2068
1819,C04299,6,242.1205
1820,C04322,0,113.1146
1821,C04487,7,0.0
1822,C04534,10,422.2764
1823,C04563,6,580.0554
1824,C04582,2,260.202
1825,C04590,1,444.5418
1826,C04599,0,173.2542
1827,C04638,1,717.0099
1828,C04712,2,414.3871
1829,C04731,0,189.2536
1830,C04793,3,316.3915
1831,C04844,3,348.3903
1832,C04911,28,0.0
1833,C04927,34,0.0
1834,C05011,0,387.514
1835,C05102,0,0.0
1836,C05127,0,125.1716
1837,C05141,6,288.3814
1838,C05143,6,311.2873
1839,C05291,7,304.4238
1840,C05296,6,302.4079
1841,C05298,4,286.3655
1842,C05300,5,286.3655
1843,C05301,5,288.3814
1844,C05332,0,121.1796
1845,C05394,4,178.14
1846,C05402,9,342.2965
1847,C05403,8,340.2806
1848,C05404,14,504.4371
1849,C05414,0,542.9203
1850,C05430,0,540.9044
1851,C05431,0,538.8885
1852,C05432,0,536.8726
1853,C05433,0,536.8726
1854,C05434,0,538.8885
1855,C05435,0,536.8726
1856,C05458,10,418.6523
1857,C05470,8,364.4758
1858,C05472,9,366.4917
1859,C05478,1,348.4764
1860,C05480,8,318.4935
1861,C05481,9,366.4917
1862,C05482,10,368.5075
1863,C05483,9,350.4923
1864,C05484,9,320.5093
1865,C05575,1,198.2422
1866,C05581,0,166.1739
1867,C05583,0,182.1733
1868,C05587,0,167.205
1869,C05588,1,197.231
1870,C05589,1,183.2044
1871,C05636,0,180.2038
1872,C05637,0,161.1574
1873,C05638,0,180.2038
1874,C05639,0,161.1574
1875,C05643,0,248.2777
1876,C05699,2,269.1571
1877,C05702,0,199.0991
1878,C05712,0,0.0
1879,C05713,5,0.0
1880,C05727,1,0.0
1881,C05796,10,0.0
1882,C05807,0,0.0
1883,C05810,0,639.0474
1884,C05817,2,240.2094
1885,C05827,0,124.1405
1886,C05838,0,164.158
1887,C05839,5,326.2986
1888,C05980,2,0.0
1889,C06102,0,130.1418
1890,C06104,0,146.1412
1891,C06109,-1,0.0
1892,C06110,-1,0.0
1893,C06128,13,0.0
1894,C06136,22,0.0
1895,C06139,46,0.0
1896,C06140,40,0.0
1897,C06141,34,0.0
1898,C06174,5,299.3642
1899,C06178,0,84.1396
1900,C06187,5,352.2311
1901,C06188,5,366.2577
1902,C06205,0,162.1852
1903,C06231,1,142.1558
1904,C06240,9,621.3372
1905,C06309,9,428.7333
1906,C06310,9,410.718
1907,C06326,2,189.209
1908,C06376,4,301.1877
1909,C06377,4,259.151
1910,C06378,1,0.0
1911,C06442,1,160.1711
1912,C06604,0,291.2606
1913,C06606,0,275.195
1914,C06717,12,486.4913
1915,C06718,12,514.5014
1916,C06761,0,128.1259
1917,C06762,0,146.1412
1918,C06800,0,312.2736
1919,C06868,0,236.2686
1920,C07047,0,261.086
1921,C07108,0,371.5146
1922,C07481,0,194.1906
1923,C07496,0,252.268
1924,C07535,0,252.3093
1925,C07572,0,324.3919
1926,C07648,0,167.1917
1927,C08325,11,457.4285
1928,C08334,6,261.2717
1929,C08586,1,536.8726
1930,C08613,0,534.8568
1931,C10974,0,101.1469
1932,C11148,0,147.3877
1933,C11383,1,150.2176
1934,C11409,2,152.2334
1935,C11502,22,970.9667
1936,C11536,1,250.12099999999998
1937,C11785,5,271.3111
1938,C11826,32,0.0
1939,C11827,34,0.0
1940,C11831,1,610.9415
1941,C11832,3,612.9574
1942,C12126,2,0.0
1943,C12144,3,317.5072
1944,C12145,3,0.0
1945,C12455,0,101.1469
1946,C12673,0,200.1671
1947,C13635,0,152.1473
1948,C13747,0,180.16400000000002
1949,C14040,0,173.1681
1950,C14556,0,268.3087
1951,C14749,1,320.4663
1952,C14768,0,320.4663
1953,C14769,0,320.4663
1954,C14770,0,320.4663
1955,C14771,0,320.4663
1956,C14778,1,320.4663
1957,C14781,1,336.4657
1958,C14782,1,354.481
1959,C14801,0,207.1828
1960,C14813,0,336.4657
1961,C14814,0,354.481
1962,C14825,2,296.4449
1963,C14826,2,296.4449
1964,C14842,0,191.0226
1965,C14844,0,191.0226
1966,C14849,0,268.3087
1967,C14850,0,268.3087
1968,C14853,0,302.3234
1969,C14854,0,284.3081
1970,C14866,0,147.3877
1971,C15547,5,953.6977
1972,C15586,4,252.2267
1973,C15587,0,120.1121
1974,C15599,0,338.2696
1975,C15650,0,242.1867
1976,C15651,0,242.1867
1977,C15652,19,614.6437
1978,C15867,0,534.8568
1979,C15974,0,511.4467
1980,C15975,1,0.0
1981,C15976,0,497.4201
1982,C15977,1,0.0
1983,C15978,1,511.4467
1984,C15979,2,0.0
1985,C16014,2,196.2445
1986,C16015,2,214.2598
1987,C16142,1,204.3511
1988,C16143,2,222.3663
1989,C16152,0,250.1644
1990,C16168,5,1106.0603
1991,C16172,5,1108.0762
1992,C16286,3,182.3025
1993,C16291,0,538.8885
1994,C16327,7,1043.9478
1995,C16356,0,196.1634
1996,C16358,0,166.1374
1997,C16361,0,210.19
1998,C16362,0,200.1952
1999,C16374,5,1104.0444
2000,C16387,5,1106.0603
2001,C16453,0,207.2291
2002,C16519,4,328.2714
2003,C16545,0,387.514
2004,C16546,0,357.48800000000006
2005,C16547,0,373.4874
2006,C16550,0,198.5877
2007,C16555,0,198.5877
2008,C16560,0,250.3367
2009,C16581,2,0.0
2010,C16607,0,340.3913
2011,C16608,0,310.3654
2012,C16609,0,296.3388
2013,C16612,0,295.3077
2014,C16614,0,166.2036
2015,C16615,4,378.2982
2016,C16633,4,262.1918
2017,C16677,0,316.4345
2018,C16679,0,316.4345
2019,C16680,0,316.4345
2020,C16688,9,422.2764
2021,C16698,5,373.2504
2022,C16756,2,328.273
2023,C16826,0,382.3261
2024,C16835,0,86.0892
2025,C17209,4,162.1406
2026,C17339,9,416.6365
2027,C17580,5,163.1717
2028,C17581,4,161.1558
2029,C17582,10,365.3795
2030,C17583,10,321.3269
2031,C17588,19,615.6285
2032,C17589,19,613.6126
2033,C18028,4,162.1406
2034,C18235,12,516.5173
2035,C18634,7,569.5996
2036,C18640,7,585.599
2037,C18641,7,571.5724
2038,C18796,1,99.1311
2039,C19152,5,644.4786
2040,C19153,4,515.3646
2041,C19154,3,363.3221
2042,C19155,5,515.2632
2043,C19156,1,170.0578
2044,C19488,0,256.341
2045,C19489,0,272.3404
2046,C19490,2,290.3557
2047,C19559,4,306.3551
2048,C19563,0,223.2285
2049,C19566,0,223.2285
2050,C19574,0,209.245
2051,C19577,0,225.2444
2052,C19580,0,225.2444
2053,C19585,3,328.273
2054,C19588,4,346.2883
2055,C19594,4,344.2724
2056,C19595,4,328.273
2057,C19604,0,272.3404
2058,C19607,2,290.3557
2059,C19675,1,156.1576
2060,C19687,1,238.6702
2061,C19694,2,161.1558
2062,C19702,11,341.3117
2063,C19703,12,444.4546
2064,C19761,11,463.3283
2065,C19784,11,383.3484
2066,C19787,4,298.3183
2067,C19790,0,0.0
2068,C19944,3,300.3921
2069,C19945,5,935.6808
2070,C19946,5,919.6814
2071,C20144,5,284.3927
2072,C20199,3,238.2796
2073,C20235,0,328.2357
2074,C20238,6,881.6335
2075,C20240,0,128.1259
2076,C20243,1,168.2759
2077,C20267,0,138.1704
2078,C20350,10,323.3428
2079,C20351,10,322.3117
2080,C20352,4,991.2599
2081,C20353,10,324.3276
2082,C20368,4,911.28
2083,C20369,3,909.2641
2084,C20370,4,911.28
2085,C20381,0,252.1803
2086,C20390,5,1062.3378
2087,C20396,0,96.0224
2088,C20397,4,278.3004
2089,C20407,5,276.2845
2090,C20416,10,1208.479
2091,C20422,4,468.0767
2092,C20423,4,308.1169
2093,C20440,4,292.0744
2094,C20463,3,236.2273
2095,C20516,2,326.3465
2096,C20565,8,658.4119
2097,C20689,7,555.573
2098,C20719,9,1143.9294
2099,C20720,14,1306.07
2100,C20732,12,0.0
2101,C21017,0,483.3935
2102,C21018,1,0.0
2103,C21113,4,336.235
2104,C21251,15,483.4675
2105,C21252,15,482.4828
2106,C21299,0,0.0
2107,C21300,0,0.0
2108,C21775,0,235.322
2109,C21776,0,253.3373
2110,C00159,4,180.1559
2111,C00181,3,150.1299
2112,C00191,4,194.1394
2113,C00252,9,342.2965
2114,C00259,3,150.1299
2115,C00333,4,194.1394
2116,C00470,14,0.0
2117,C00507,4,164.1565
2118,C00514,4,196.1553
2119,C00556,0,108.1378
2120,C00558,3,194.1394
2121,C00590,0,180.2005
2122,C00617,8,580.2853
2123,C00714,20,0.0
2124,C00739,1,146.1876
2125,C00887,0,44.0128
2126,C00905,3,194.1394
2127,C01151,4,310.0897
2128,C01171,1,260.1358
2129,C01216,2,178.14
2130,C01235,11,342.2965
2131,C01239,5,220.22299999999998
2132,C01286,2,258.1199
2133,C01334,0,0.0
2134,C01355,-1,0.0
2135,C01764,12,0.0
2136,C01984,1,152.1473
2137,C01998,0,53.0626
2138,C02130,9,384.3332
2139,C02265,1,165.1891
2140,C02325,0,210.2265
2141,C02352,4,0.0
2142,C02431,4,164.1565
2143,C02474,12,0.0
2144,C02475,5,0.0
2145,C02478,5,0.0
2146,C02492,5,0.0
2147,C02646,0,150.1745
2148,C02669,4,178.14
2149,C02991,4,162.1406
2150,C03033,5,0.0
2151,C03134,0,73.0938
2152,C03239,0,145.1564
2153,C03296,1,274.2737
2154,C03383,4,178.14
2155,C03415,1,232.2337
2156,C03446,12,0.0
2157,C03692,6,0.0
2158,C03708,-1,0.0
2159,C03735,1,260.1358
2160,C04015,5,351.3065
2161,C04017,5,351.3065
2162,C04053,2,176.1241
2163,C04255,5,301.27099999999996
2164,C04348,6,883.6063
2165,C04482,1,0.0
2166,C04540,6,335.3104
2167,C04579,6,580.0554
2168,C04865,7,459.3798
2169,C04881,10,1333.6473
2170,C04900,15,814.6087
2171,C05360,0,30.0293
2172,C05399,9,344.3124
2173,C05400,9,342.2965
2174,C05401,6,254.2344
2175,C05787,10,936.9104
2176,C05791,0,590.7098
2177,C05853,0,122.1644
2178,C05931,1,247.202
2179,C05932,1,231.2026
2180,C06027,7,897.6329
2181,C06028,5,879.6176
2182,C06037,11,0.0
2183,C06044,0,138.1638
2184,C06118,8,352.2482
2185,C06126,12,0.0
2186,C06370,5,0.0
2187,C06397,10,619.3677
2188,C06398,10,619.3677
2189,C06757,0,122.1644
2190,C07213,0,122.1644
2191,C07216,0,122.1644
2192,C07281,1,0.0
2193,C07282,1,0.0
2194,C11101,0,126.11
2195,C11376,6,568.5287
2196,C12205,0,196.1999
2197,C12632,10,638.4845
2198,C15804,-1,0.0
2199,C15805,-1,0.0
2200,C15806,-1,0.0
2201,C15807,-1,0.0
2202,C15853,0,143.23
2203,C15854,1,0.0
2204,C17207,14,0.0
2205,C18076,8,708.426
2206,C18324,6,881.6335
2207,C19725,9,662.3891
2208,C19745,9,662.3891
2209,C20231,0,146.1014
2210,C20232,0,160.128
2211,C20249,0,103.0767
2212,C20250,0,117.1033
2213,C20253,0,87.0773
2214,C20254,0,130.102
2215,C20359,9,620.3525
2216,C20449,0,140.0936
2217,C20450,0,156.093
2218,C20683,0,0.0
2219,C20752,14,0.0
2220,C20754,14,0.0
2221,C20889,4,192.1235
2222,C20890,4,192.1235
2223,C20899,0,124.0942
2224,C20900,0,142.1094
2225,C20901,0,158.1088
2226,C21754,0,106.1021
2227,C00246,0,88.1051
2228,C00312,2,150.1299
2229,C00479,0,58.0791
2230,C00498,9,589.3417
2231,C00508,2,150.1299
2232,C00613,1,0.0
2233,C00644,4,262.1517
2234,C00682,0,142.1094
2235,C00717,0,0.0
2236,C00861,3,164.1565
2237,C00974,2,288.2522
2238,C01028,1,162.187
2239,C01101,2,230.1098
2240,C01131,3,244.1364
2241,C01370,0,0.0
2242,C01378,2,288.2522
2243,C01617,2,304.2516
2244,C01637,-1,0.0
2245,C02133,0,0.0
2246,C02477,3,430.7061
2247,C02483,3,416.6795
2248,C02527,0,168.085
2249,C02906,2,320.251
2250,C03648,3,290.2681
2251,C03826,1,148.114
2252,C04390,2,232.2337
2253,C04810,8,0.0
2254,C04856,9,683.4563
2255,C04899,9,763.4362
2256,C05539,1,231.2026
2257,C05823,1,122.1429
2258,C05906,3,306.2675
2259,C05909,3,322.2669
2260,C05984,1,104.1045
2261,C06206,0,202.1012
2262,C06210,0,156.136
2263,C06336,0,190.1738
2264,C06364,6,0.0
2265,C06365,11,0.0
2266,C06441,2,230.1098
2267,C06760,0,156.136
2268,C07085,0,136.1479
2269,C07087,0,168.1467
2270,C07089,0,176.5545
2271,C09736,3,290.2681
2272,C09751,2,272.2528
2273,C11521,9,630.3656
2274,C11838,1,132.1146
2275,C14151,3,402.6529
2276,C14152,1,416.6795
2277,C14153,1,424.6585
2278,C14154,1,410.6319
2279,C14155,1,410.6319
2280,C14156,1,396.6053
2281,C15494,0,322.4391
2282,C15495,0,324.455
2283,C16415,3,274.2687
2284,C16850,3,191.1818
2285,C17558,0,767.3025
2286,C19151,7,902.7066
2287,C19861,-1,0.0
2288,C19971,9,632.4062
2289,C19972,5,246.2603
2290,C20226,0,210.22799999999998
2291,C20227,1,212.2439
2292,C20276,1,476.8191
2293,C20357,9,632.4062
2294,C20418,6,334.3224
2295,C20419,10,639.5036
2296,C20424,5,246.2603
2297,C20482,9,683.4563
2298,C20483,9,763.4362
2299,C20768,9,591.3543
2300,C21101,1,0.0
2301,C21417,2,240.25400000000002
2302,C21418,3,242.2699
2303,C21747,9,382.3636
2304,C00282,0,2.0159
2305,C00664,2,472.4546
2306,C01251,1,206.1501
2307,C01468,0,108.1378
2308,C03428,3,586.6772
2309,C03802,4,0.0
2310,C05196,-1,0.0
2311,C05197,0,0.0
2312,C05199,-1,0.0
2313,C05312,0,0.0
2314,C15541,9,0.0
2315,C16396,0,167.1653
2316,C16399,0,153.1817
2317,C00325,9,589.3417
2318,C00762,6,360.444
2319,C01107,1,228.137
