Frags,Occurances
[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](-[#6]-[#6]-[#6]-[#6])-[#6]=[#8],23
[#6]-[#6](-[#7]-[#6](-[#6](-[#8]-[#6](-[#6]-[#8])-[#8]-[#6]-[#6](-[#6]-[#8])-[#8])-[#6](-[#8])-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])=[#8],23
[#6]-[#6](-[#6](-[#8]-[#6](-[#6])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])-[#6])-[#7]-[#6](=[#8])-[*],23
[#8]=[#6](-[#6]-[#6]-[#6]-[#6]-[#6](-[#7])-[#6]-[#7])-[#8],23
[#7]-[#6](-[#6](-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#6],23
[#6](-[#6]-[#8])-[#6](-[#6](-[#6]=[#6]-[#6]-[#6]-[#6])-[#6])-[#6]-[#6]-[#6]-[#6],23
[#6]:1(:[#6](-[#6]-[#6](-[#8])=[#8]):[#6]:[#6]:[#6]:[#6]:1-[#8])-[#6],23
[#6]-[#6](:[#6]):[#6](:[#6]:[#6]-[#6])-[#6]-[#6](-[#8])=[#8],23
[#7]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#15](-[#8])(-[#8])=[#8])(-[#8])=[#8])(-[#8])=[#8],24
[#6]:[#7]:[#6]:[#6](:[#6]:[#6])-[#6]=[#8],24
[#6](-[#6](-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7](:[#6]:[#7]):[#6]:[#6]:[#6]-[#7])(-[#8])=[#8])(-[#8])=[#8])-[#8])(-[#8])-[#6]-[#8],24
[*]-[#7](:[#6]:[#6]:[#6]:[#6]-[#6]):[#6],24
[#6]-[#7]-[#6]-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8],24
[#6]-[#7]-[#6](-[#6]-[#8])-[#8],24
[#8]=[#6]-[#6]:[#6]:[#6]:[#7]:[#6],24
[#6]:[#6](-[#8]):[#6](-[#6]):[#6](-[#6]-[#8]):[#6],24
[#6]-[#6](:[#6]:[#6]:[#6]):[#7]:[#6],24
[#6]-[#6](:[#6]:[#6]):[#7]:[#6]:[#6],24
[#6]-[#6]:[#6](-[#8]):[#6]:[#6](-[#6]-[#8]):[#6],24
[#8]=[#6]:1:[#6]:[#6]:[#7](:[#6](:[#7]:1)=[#8])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1)-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#8]-[#6](-[#6]-[#6]-[#6]-1-[#8])-[#6])(-[#8])=[#8])(-[#8])=[#8],24
[#8]=[#6]:[#6]:[#6]:[#7](:[#6]:[#7])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#6])(-[#8])=[#8])(-[#8])=[#8],24
[#6]:[#6]:[#6]:[#7](:[#6]:[#7])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])(-[#8])=[#8])(-[#8])=[#8],24
[#6]-1-[#6](-[#6](-[#6](-[#8]-[#6]-1-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7]:1:[#6]:[#6]:[#6](:[#7]:[#6]:1=[#8])=[#8])(-[#8])=[#8])(-[#8])=[#8])-[#6])-[#8])-[#8],24
[*]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#6])(-[#8])=[#8])(-[#8])=[#8],24
[*]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1)-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#6])(-[#8])=[#8])(-[#8])=[#8],24
[#6](:[#6]):[#6]:[#7](:[#6]:[#7])-[#6]-1-[#6]-[#6](-[#6](-[#8]-1)-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6](-[#6](-[#8])-[#6](-[#6]-[#8])-[#8])-[#8]-[#6]-[#6])(-[#8])=[#8])(-[#8])=[#8])-[#8],24
[#6]:1:[#6]:[#7](:[#6](:[#7]:[#6]:1=[#8])=[#8])-[#6]-1-[#6]-[#6](-[#6](-[#8]-1)-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#8]-[#6]-[#6]-[#6](-[#6]-1-[#8])-[#8])(-[#8])=[#8])(-[#8])=[#8])-[#8],24
[#8]=[#6]:1:[#6]:[#6]:[#7](:[#6](:[#7]:1)=[#8])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])(-[#8])=[#8])(-[#8])=[#8],24
[#6]:1:[#6]:[#7](:[#6](:[#7]:[#6]:1=[#8])=[#8])-[#6]-1-[#6]-[#6](-[#6](-[#8]-1)-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8])-[#6]-[#8])(-[#8])=[#8])(-[#8])=[#8])-[#8],24
[#6](-[#7]=[#6](-[#6]=[#6])-[#6]-[#6]-[#6])(-[#6]-[#6])=[#6]-[#6]:1:[#6](-[#6]):[#6](-[#6]):[#6](:[#7]:1)-[#6],24
[#7]=[#6]-[#6](-[#6])=[#6](-[#6])-[#6]=[#6]-[#6],24
[#6](-[#6])-[#6]=[#6]-[#6]=[#6]-[#6]:[#6](-[#6]):[#6]:[#6],24
[#6]-[#6](-[#7]-[#6]-1-[#6](-[#6]-[#6](-[#8]-[#6]-1-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7]:1:[#6]:[#6]:[#6](:[#7]:[#6]:1=[#8])=[#8])(-[#8])=[#8])(-[#8])=[#8])-[#6])-[#8])=[#8],24
[#6](-[#6](-[#7])-[#6]-[#6](-[#8])=[#8])=[#8],24
[#6](-[#6]-[#6](-[#8])=[#8])-[#6]-[#6]-[#7]-[#6]-[#7],24
[#6]-[#6](:[#6]-[#7]):[#6]:[#7]:[#6],24
[#8]=[#6]-[#6]=[#6]-[#6](-[#6]-[#8])-[#8],24
[#6](-[#6])-[#6]-[#6]:[#6]:[#7]:[#6]:[#6]:[#6],24
[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]-[#6](-[#8])=[#8],24
[#6](-[#6](-[#6]=[#8])-[#7])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1,24
[#8]-[#6]-[#6]-1(-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8])-[#8],24
[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6]-1-[#8])-[#6])-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6]-[#6]-[#6],24
[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8],24
[#7]-[#6]:1:[#7]:[#6](-[#7]-[#6]-[#6]-[#6]-[#7]-[#6]:2:[#6]:[#6]:[#6](:[#6]:[#6]:2)-[#6]):[#6](-[#7]):[#6](:[#7]:1)=[#8],24
[#6]-[#7]-[#6]-[#6](-[#6]-[#7])-[#7]-[#6],24
[#7]-[#6](:[#6]:[#6]:[#6]):[#6](:[#6])-[#6]=[#8],24
[#6]-[#6](=[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6](-[#6]-[#6])-[#6])-[#6],24
[#6]-[#6]-[#6](-[#6])-[#16]-[#6]-[#6]-[#7]-[#6]=[#8],24
[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#7],24
[#6](-[#6]-[#6]-[#6]-[#6]-[#6](-[#16])-[#6])=[#8],24
[#8]=[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6])-[#8],24
[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6])-[#7]-[#6]=[#8],24
[*]-[#6]-[#6]-[#6]-[#16]-[#6]-[#6](-[#6]=[#8])-[#7],24
[#16]-[#16],24
[*]-[#16]-[#16],24
[#7]-[#6](-[#6](-[#8])-[#6])-[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8],24
[#6]-[#6](-[#7]-[#6](-[#6](-[#8]-[#6](-[#6](-[#8])=[#8])-[#6])-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#6]-[#8])=[#8],24
[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])=[#8],24
[#6](-[#6]-[#8])-[#6](-[#6]-[#6]-[#8]-[#15](-[#8]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#7](:[#6]:[#7]):[#6]:[#6]:[#6]-[#7])(-[#8])=[#8])-[#8],24
[*]-[#6](-[#7]-[#6]-[#6](-[#6]-[#6](-[#8]-[#6]-[#6](-[#6]-[#6]-[#8])-[#8])-[#6])-[#8])=[#8],24
[#6]-[#6](-[#7]-[#6]-1-[#6](-[#6]-[#6](-[#6](-[#8])=[#8])(-[#8])-[#8]-[#6]-1-[#6]-[#6](-[#8])-[#6])-[#8])=[#8],24
[#6]-[#6](-[#7]-[#6](-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])-[#6](-[#6])-[#8])=[#8],24
[#8]-[#6](-[#6]-[#6]-[#8])-[#6]-[#8]-[#6](-[#6])-[#6]-[#6](-[#6]-[#7]-[#6]=[#8])-[#8],24
[#6](-[#6]-[#6](-[#7])-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])-[#8],24
[#6]-[#6](-[#6]=[#8])-[#8]-[#15](-[#8])(-[#8])=[#8],24
[*]-[#6](-[#7]-[#6]-[#6](-[#6]-[#6](-[#8]-[#6]-[#6](-[#6]-[#6]-[#8])-[#8])-[#8])-[#8])=[#8],24
[#6](-[#6]-[#6](:[#7]:[#6]):[#6])-[#6]=[#8],24
[#6](-[#7]-[#6](=[#8])-[*])-[#6]-[#16]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8],24
[*]-[#6](-[#8]-[#6]-[#6](-[#8]-[#6](=[#8])-[*])-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])=[#8],24
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#8],24
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6],24
[#6]=[#6](-[#6](-[#6](-[#6]-[#6](-[#6])-[#6])-[#6])(-[#6]-[#6]-[#6]-[#8])-[#6])-[#6],24
[#6]-[#6](-[#6]-[#6]-[#6])=[#6]-[#6]-[#6](-[#6]-[#6])-[#6]-[#6](-[#6])(-[#6])-[#6],24
[#6]-[#6]-[#6](-[#6]-[#6](-[#6])-[#6]-[#6]-[#6])-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6],24
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6](-[#6](-[#6]-[#6]-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6]-[#6]-1(-[#6])-[#6]-[#6]-[#6](-[#8])-[#6]-[#6]-1)-[#6]-[#6])-[#6])-[#6],24
[#7]-[#6]-[#6](-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7])-[#6],24
[#6]-[#6]-[#6](-[#7]-[#6])-[#6](-[#6])-[#7]=[#6],24
[#7]-[#6](-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8],24
[#6](-[#6]-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6],24
[#6]-[#6](-[#6]-[#6](-[#6])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6])-[#6],24
[#7]-[#6](-[#6]-[#6]-[#6]-[#6])-[#6]-[#7]-[#6]-[#6]-[#6]-[#6],24
[#6]-[#6](-[#6]-[#6]=[#8])-[#6]-[#6]-[#6](-[#6]-[#6])-[#6](-[#6]-[#6]-[#6])-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6],24
[#6]-[#6](-[#6](-[#6])(-[#6])-[#6]-[#6]-[#6]=[#8])-[#6]-[#6]=[#8],24
[#6]=[#6]-[#6]-[#6](-[#6]-[#6]-[#6])-[#6](-[#6]-[#6])(-[#6])-[#6],24
[*]-[#7]-[#6](-[#6]-[#6]-[#6]-[#6]-[#7]-[#6])=[#8],24
[#6]-[#6]-[#7]-[#6](-[#6](-[#7])-[#6]-[#6]-[#6]=[#8])-[#6],24
[#7]-[#6](-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8],24
[#6]-[#6]-[#6]-[#7]-[#6](-[#6])-[#6]-[#6]-[#6]-[#6]=[#8],24
[*]-[#6](-[#6]-[#6])-[#6](-[*])-[#6](-[*])-[#7]-[#6]=[#6](-[*])-[#6]-[#6]-[#6]-[*],24
[*]-[#6](-[#7]-[#6](-[#6](-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#8])-[#6]-[#8])=[#8],24
[#6]:1:[#6]:[#6]:[#6]:[#6](:[#6]:1-[#6](-[#8])=[#8])-[#8],24
[*]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])=[#8],24
[#6]-[#6]-[#6](-[#6]-[#6](-[#6]=[#8])=[#8])-[#8],24
[#6](-[#7](-[#6]-[#6]-[#7]-[#6])-[#6])=[#8],24
[#8]=[#6](-[#6]-[#6]=[#6]-[#6]-[#6]-[#6])-[#8],24
[#6]-[#6](=[#6]-[#6]-[#6]-[#6])-[#6](-[#8])=[#8],24
[#8]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#8],24
[#6](-[#6](-[#6]-[#8])-[#6])-[#6](-[#6])=[#8],24
[#6]-[#6]-[#6](-[#6]-[#6]-[#7]-[#6]:1:[#7]:[#6]:[#7]:[#6](:[#6]:1)=[#8])-[#8],24
[#6]-[#6](-[#6]-[#6]-[#6]-[#7]-[#6]:1:[#6](:[#6](=[#8]):[#7]:[#6]:[#7]:1)-[#7])-[#8],24
[#6]-[#6]-1-2-[#6]-[#6]-[#6]-3-[#6](-[#6]-1-[#6]-[#6]-[#6]-2)-[#6]-[#6]-[#6](-[#6]-3(-[#6])-[#6])=[#6]-[#6](-[#6])=[#8],24
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6](=[#8])-[#6])-[#6])-[#6],24
[#6](-[#6](-[#6]-[#6]-[#6]=[#8])-[#6]-[#6](-[#6])(-[#6])-[#6]-[#6]-[#6])-[#6],24
[#6]-[#6]-1-2-[#6]-[#6]-[#6]-[#6]-1-[#6](-[#6](-[#6]-[#6]-2)-[#6]-1(-[#6])-[#6]-[#6]-[#6](=[#8])-[#6]=[#6]-1)-[#6]-[#6],24
[#6]-[#6]-[#6]-[#6]-[#6](-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8],24
[#6]-[#6]-[#6]-[#6]-1-[#6]-[#6]-[#6]-[#6](-[#6]-1-[#6]-[#6])(-[#6]=[#8])-[#6],24
[#6]-[#6](-[#8])-[#6]-[#6]-[#6](-[#6](-[#8])=[#8])-[#6],24
[#6]-[#6](-[#6]-[#6]-[#6](-[#6]-[#8])-[#8])-[#6],24
[#6]-[#6](-[#6]-[#6]-[#8])(-[#6]-[#6](-[#6])-[#8])-[#8],24
[#7]-[#6]-[#7]-[#6]-[#6]=[#8],24
[#6]-[#6](-[#6](-[#6]-[#6])-[#6]-[#8])-[#8],24
[#6]-[#6]=[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6](:[#6]:1)-[#8],24
[#6](-[#7]-[#6](-[#6]=[#8])-[#6]-[#6]=[#8])=[#8],24
[#6](-[#6](-[#7]-[#6]-[*])-[#6]-[#6]=[#8])=[#8],24
[*]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6](-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8],24
[#6](-[#6](-[#6]-[#6]-[#6])(-[#6])-[#6])-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6](=[#6]-[#6])-[#6])-[#6],24
[#6]:[#6]:[#6]:[#8]:[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1,24
[#6]-[#6]=[#6]-[#6]-[#6]-[#6](=[#6]-[#6]-[#6]:[#6]:[#6]:[#6])-[#6],24
[#6](-[#6]-[#6]=[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]=[#6],24
[#6]-[#7](-[#6](-[#6](-[#8])=[#8])-[#6])-[#6],24
[*]-[#6](-[#7]-[#6]-[#6](-[#7]-[#6](-[#6]-[#6])-[#6](-[#8])=[#8])=[#8])=[#8],24
[#6](-[#6]-[#6](-[#6]-[#6])=[#6])-[#8]-[#6],24
[#6]-[#6]-[#6](-[#6]=[#6]-[#8])=[#8],24
[#6]-[#6]=[#6](-[#6]-[#6])-[#8]-[#6],24
[#8]-[#6]-[#6](-[#7]-[#6](=[#8])-[#6])-[#6](-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[*])-[#6]-[#8])-[#6](-[#8])-[#6](-[#6]-[#8])-[#8],24
[#6]-[#6](-[#7]-[#6](=[#8])-[#6])-[#6](-[#8]-[#6]-1-[#6]-[#6]-[#6](-[*])-[#6](-[#6])-[#8]-1)-[#6],24
[#6]-[#6](-[#6](-[#8]-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1)-[#8])-[#6]-[#8])-[#6])-[#7]-[#6](=[#8])-[*],24
[#6]-[#6]-[#6]-[#6](-[#8]-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8])-[#6]-[#7],24
[#6]-[#6](-[#7]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6])-[#8]-[#6]-[#6]-[#8])-[#8])-[#6]-[#8])-[#8])=[#8],24
[#8]-[#6](-[#6](-[#6](-[#6]-[#7])-[#8]-[#6]-[#6]-[#6]-[#6](-[*])-[#6])-[#8])-[#6]-[#8],24
[#6]-[#6]-[#6]-1-[#6]-[#6]-[#6]-2-[#6](-[#6](-[#6]-[#6]-[#6]-1-2-[#6])-[#6](-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6](=[#8])-[#6])-[#6],24
[#6]-[#6](-[#6]-[#6]=[#8])(-[#6](-[#6]-[#6])-[#6])-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6]=[#8],24
[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6])-[#6]=[#8],24
[#8]-[#6](-[#6](-[#6]-[#8])-[#8]-[#6](-[#6])-[#8]-[#6](-[#6]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6]-[#6](-[#6])-[#8])-[#6]-[#8])-[#6]-[#8],24
[#8](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#6](-[#6]-[#8])-[#6]-[#8]-[#6]-[#6]-[#6]-[#6]-[#6],24
[#6]-[#7]-[#6](-[#6]-[#6](-[#7]-[#6])-[#6])-[#6],24
[#6]-[#6](-[#8])-[#6]-[#6](-[#8]-[#6]-[#8]-[#6](-[#6](-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8])-[#6]-[#8])-[#8])-[#6])-[#6](-[#6]-[#8])-[#8],24
[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8])-[#8]-[#6]-[#6](-[#8])-[#6](-[#6])-[#8]-[#6]-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6])-[#6]-[#6]-[#8],24
[#6]-[#7]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6])-[#8])-[#8],24
[#6]-[#7]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#8])-[#8],24
[#6]=[#6](-[#6](-[#8])=[#8])-[#6]-[#6]-[#8],24
[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#6](-[#8]-[#6]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#6]-[#8],24
[#8]-[#6]-[#6](-[#6])-[#8]-[#6](-[#6]-[#6]-[#8])-[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1)-[#8])-[#8]-[#6](-[#6]-[#6](-[#8])-[#6])-[#6]-[#6])-[#6],24
[#6](-[#6](-[#8])-[#6](-[#8])-[#6](-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8])-[#6]-[#8])-[#6]-[#8])-[#8],24
[#8]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#8]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6](-[#8]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6])-[#8])-[#6]-[#8])-[#6],24
[#6]=[#6]-[#6](-[#6](-[#6])-[#6]-[#8])-[#6]-[#6],24
[#6]-[#6](=[#8])-[#6](-[#8])-[#6](-[#6]-[#6]-[#8])-[#8],24
[#8]=[#6]-[#6]-[#6]-[#6](-[#6]-[#8])-[#7]-[#6]-[#6]-[#6]-[#6],24
[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1-[#6]-[#6]-[#6])-[#8],24
[#8]-[#6]:1:[#6]:[#6](-[#6]-[#6]):[#6](-[#6]-[#6]-[#6]):[#6]:[#6]:1,24
[#8]=[#6](-[#6](-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6])-[#6])-[#6]-[#8])-[#8],24
[#8]-[#6](-[#6]-[#6]-[#8]-[#6]-[#6](-[#8]-[#6]-[#8]-[#6]-[#6](-[#6]-[#8])-[#8])-[#6](-[#8])-[#6](-[#6]-[#8])-[#8])-[#6],24
[#8]=[#6]-[#6]=[#6]-[#6]-[#6]-[#6](-[#6])-[#8],24
[#8]=[#6]-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1-[#8])-[#8],24
[#8]=[#6](-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#8])-[#6],24
[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8]-[*])-[#8])-[#6]-[#8])-[#6]-[#8],24
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8],24
[#6]-[#6]-[#6](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])-[#6]-[#6]-[#6]=[#8],24
[#6](-[#6]-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6](-[#6])-[#6],24
[#6]-[#6](-[#6](-[#6](-[#6]-[#6]-[#6](-[#8])-[#6]-[#6])-[#6]-[#6]-[#6])-[#6]-[#6])-[#6]-[#6]-[#6]=[#8],24
[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]=[#8])(-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8],24
[#6]-[#6](-[#6](-[#8])-[#6])-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6]-[#6])-[#6],24
[#8]=[#6](-[#6]-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])-[#8],24
[#6](-[#6])-[#6]-[#6](-[#6](-[#6]-[#6]=[#8])-[#8])-[#6],24
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])-[#6])-[#6])=[#6]-[#6]-[#6],24
[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#6]-[#6]-[#6]=[#8],24
[#6]-[#6]-[#7]-[#6]-[#6]-[#8]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#6]-[#8],24
[*]-[#7]-[#6]-[#6](-[#7])-[#6]-[#6]-[#6]-[#8],24
[#8]=[#6](-[#6](-[#8])-[#6])-[#6]-[#6]-[#6]-[#8],24
[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]=[#8])-[#7],24
[#6]-[#6](-[#6](-[#8])=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6](-[#8])=[#8],24
[#6]-[#6](-[#6](-[#8])=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#7],24
[#7]-[#6]-[#6]-[#6]-[#6](-[#7]-[#6](-[#6]-[#8])-[#6])=[#8],24
[#6]-[#6](-[#6](-[#8])=[#8])-[#7]-[#6](-[#6]-[#6]-[#6]-[#6]=[#8])=[#8],24
[*]-[#6](-[#6](-[#8])=[#8])-[#7]-[#6](-[#6]-[#6]-[#6]-[#7])=[#8],24
[#6]-[#6](-[#6](-[#6]-[#6](-[#6])-[#6])-[#6])(-[#6](-[#6]-[#6]=[#8])-[#6])-[#6],24
[#6](-[#6]=[#6](-[#6](-[#8])=[#8])-[#8])=[#6]-[#6],24
